Date,Open,High,Low,Close,Volume,Adj Close
2014-11-18,10140,10150,10110,10130,163321,10130
2014-11-19,10190,10230,10180,10220,55472,10220
2014-11-20,10340,10360,10310,10360,27648,10360
2014-11-21,10340,10340,10270,10330,40713,10330
2014-11-25,10460,10460,10360,10390,22793,10390
2014-11-26,10390,10410,10370,10390,37457,10390
2014-11-27,10390,10400,10350,10360,65075,10360
2014-11-28,10400,10450,10400,10440,84499,10440
2014-12-01,10470,10490,10450,10470,26974,10470
2014-12-02,10400,10430,10390,10420,37962,10420
2014-12-03,10530,10560,10500,10530,26702,10530
2014-12-04,10610,10620,10600,10620,28279,10620
2014-12-05,10600,10630,10590,10620,31462,10620
2014-12-08,10760,10760,10680,10750,28758,10750
2014-12-09,10640,10670,10550,10560,58414,10560
2014-12-10,10490,10540,10410,10450,62986,10450
2014-12-11,10190,10280,10160,10270,45514,10270
2014-12-12,10360,10370,10290,10330,42909,10330
2014-12-15,10120,10220,10080,10180,36710,10180
2014-12-16,10090,10120,10020,10030,44240,10030
2014-12-17,9960,10010,9960,10010,44856,10010
2014-12-18,10320,10340,10270,10290,32811,10290
2014-12-19,10550,10650,10490,10650,21486,10650
2014-12-22,10630,10650,10570,10640,25301,10640
2014-12-24,10800,10820,10750,10800,39207,10800
2014-12-25,10790,10790,10750,10770,59964,10770
2014-12-26,10810,10810,10750,10790,25056,10790
2014-12-29,10800,10830,10750,10800,33117,10800
2014-12-30,10830,10830,10780,10800,21888,10800
2015-01-05,10580,10630,10520,10600,14424,10600
2015-01-06,10420,10430,10350,10350,29454,10350
2015-01-07,10270,10330,10260,10290,47059,10290
2015-01-08,10480,10590,10420,10580,18788,10580
2015-01-09,10670,10670,10560,10620,22919,10620
2015-01-13,10400,10440,10330,10440,33876,10440
2015-01-14,10320,10340,10200,10210,32415,10210
2015-01-15,10250,10320,10220,10320,34511,10320
2015-01-16,10040,10060,9980,10040,74271,10040
2015-01-19,10240,10320,10200,10240,9496,10240
2015-01-20,10280,10400,10250,10390,30410,10390
2015-01-21,10390,10390,10280,10330,28078,10330
2015-01-22,10330,10420,10300,10400,27155,10400
2015-01-23,10560,10560,10470,10500,15835,10500
2015-01-26,10260,10320,10250,10310,18879,10310
