Date,Open,High,Low,Close,Volume,Adj Close
2017-11-28,14000,14000,14000,14000,73,14000
2017-11-29,14000,14000,14000,14000,131,14000
2017-11-30,13360,13560,13300,13560,16,13560
2017-12-04,13150,13150,13150,13150,2,13150
2017-12-05,14000,14000,14000,14000,100,14000
2017-12-06,14000,14000,13100,13200,29,13200
2017-12-07,13500,13500,12500,12500,49,12500
2017-12-08,12520,14000,12520,14000,15,14000
2017-12-11,14000,14000,13000,13020,255,13020
2017-12-12,13620,13620,13200,13400,30,13400
2017-12-13,13110,13110,13110,13110,32,13110
2017-12-15,13040,13610,13040,13610,21,13610
2017-12-19,13060,14500,13060,14000,12,14000
2017-12-20,14050,14050,14010,14010,11,14010
2017-12-21,13120,14320,13120,13420,66,13420
2017-12-22,14000,14000,14000,14000,1,14000
2017-12-25,14300,14300,13800,13800,35,13800
2017-12-26,14100,14100,13420,13720,30,13720
2017-12-27,13360,13920,13360,13700,16,13700
2017-12-29,13690,13690,13680,13680,2,13680
2018-01-04,13690,13690,13690,13690,1,13690
2018-01-09,14110,14110,14110,14110,43,14110
2018-01-10,15810,16210,14150,14150,35,14150
2018-01-12,14750,14750,14750,14750,1,14750
2018-01-15,14750,14750,14750,14750,5,14750
2018-01-17,14000,14000,14000,14000,3,14000
2018-01-18,14250,14250,14250,14250,1,14250
2018-01-19,14290,14290,14290,14290,5,14290
2018-01-22,14100,14100,14100,14100,1,14100
2018-01-23,14110,14110,14110,14110,2,14110
2018-01-24,14200,14440,14200,14400,119,14400
2018-01-25,14000,14000,14000,14000,5,14000
2018-01-26,14600,15200,14210,14210,15,14210
2018-01-29,14030,14030,14030,14030,1,14030
2018-01-30,14000,14000,14000,14000,20,14000
2018-01-31,14900,14950,14900,14950,9,14950
2018-02-01,14100,14100,14010,14010,2,14010
2018-02-02,15610,15610,13920,13940,41,13940
2018-02-05,13770,13770,13770,13770,10,13770
2018-02-06,13510,13520,12950,13040,52,13040
2018-02-07,14840,14840,14450,14740,34,14740
2018-02-08,14450,14450,14170,14170,20,14170
2018-02-09,13640,13640,13640,13640,11,13640
2018-02-13,14540,14540,14540,14540,10,14540
2018-02-14,14320,14320,12800,12920,32,12920
2018-02-15,13450,13450,12920,12920,3,12920
2018-02-19,12900,12900,12900,12900,1,12900
2018-02-20,13000,13000,13000,13000,3,13000
2018-02-21,12800,12800,12800,12800,1,12800
2018-02-22,13150,13150,13100,13100,5,13100
2018-02-23,13080,13080,13080,13080,3,13080
2018-02-26,13080,13080,13080,13080,5,13080
2018-02-27,13300,13300,13300,13300,1,13300
2018-03-01,13070,13070,13020,13020,51,13020
2018-03-02,12680,12770,12680,12770,18,12770
2018-03-05,12700,12700,12700,12700,1,12700
2018-03-06,13000,13000,12960,12960,11,12960
2018-03-08,12750,12750,12750,12750,2,12750
2018-03-09,12970,12970,12840,12840,4,12840
2018-03-12,13000,13000,13000,13000,2,13000
2018-03-13,13000,13000,13000,13000,4,13000
2018-03-20,12750,12750,12750,12750,3,12750
2018-03-23,12700,12700,12500,12530,85,12530
2018-03-26,12330,12330,12330,12330,2,12330
2018-03-27,12720,12790,12720,12790,2,12790
2018-03-28,12720,12720,12720,12720,3,12720
2018-04-09,13000,13000,13000,13000,1,13000
2018-04-13,12700,12700,12700,12700,3,12700
2018-04-19,13000,13000,13000,13000,1,13000
2018-04-24,12690,12990,12690,12990,2,12990
2018-04-25,12990,12990,12990,12990,1,12990
2018-04-26,13410,13430,13410,13430,28,13430
2018-04-27,13490,13490,13490,13490,2,13490
2018-05-01,14390,14390,13500,14100,205,14100
2018-05-02,13770,13770,13770,13770,1,13770
2018-05-07,14050,14050,13350,13350,221,13350
2018-05-08,13680,13680,13430,13430,3,13430
2018-05-09,13340,13340,13340,13340,1,13340
2018-05-11,13320,13520,13010,13520,26,13520
2018-05-14,13600,13600,13600,13600,2,13600
2018-05-15,13630,13630,13630,13630,3,13630
2018-05-16,13600,13600,13590,13590,2,13590
2018-05-17,13620,13630,13620,13630,2,13630
2018-05-18,13650,13670,13650,13670,5,13670
2018-05-21,13990,13990,13670,13670,543,13670
2018-05-22,13660,13660,13600,13660,637,13660
2018-05-23,13580,13580,13550,13550,4,13550
2018-05-24,13430,13430,13370,13370,5,13370
2018-05-25,13310,13310,13310,13310,1,13310
2018-05-29,13240,13240,13240,13240,1,13240
2018-05-30,13000,13020,13000,13020,31,13020
2018-05-31,13500,13500,13130,13130,110,13130
2018-06-01,13180,13180,13180,13180,109,13180
2018-06-04,13480,13480,13390,13390,111,13390
2018-06-05,13540,13540,13370,13370,133,13370
2018-06-06,13070,13420,13070,13420,111,13420
2018-06-07,13530,13530,13530,13530,21,13530
2018-06-08,13510,13510,13430,13430,6,13430
2018-06-11,13490,13490,13490,13490,8,13490
2018-06-12,13530,13540,13520,13520,78,13520
2018-06-13,13530,13570,13530,13570,7,13570
2018-06-14,13470,13470,13420,13440,32,13440
