Date,Open,High,Low,Close,Volume,Adj Close
2013-03-22,332.47,339.59,330.86,338.62,21644,338.62
2013-03-25,339.59,344.44,339.59,344.44,9895,344.44
2013-03-27,341.21,345.89,334.74,345.41,4947,345.41
2013-03-28,336.36,336.36,332.31,332.31,5565,332.31
2013-03-29,331.82,332.31,325.03,325.03,4947,325.03
2013-04-01,333.28,333.28,323.41,323.41,12368,323.41
2013-04-02,331.51,331.51,290.1,320.18,12987,320.18
2013-04-03,328.11,337.81,323.74,323.74,3711,323.74
2013-04-04,336.36,336.36,325.84,326.65,4329,326.65
2013-04-05,327.95,331.51,326.65,328.26,12368,328.26
2013-04-08,334.58,336.36,331.51,333.12,14841,333.12
2013-04-09,333.12,339.42,331.51,332.47,8657,332.47
2013-04-10,333.6,334.08,333.45,334.08,4947,334.08
2013-04-11,334.25,336.36,333.12,333.12,5565,333.12
2013-04-12,337.81,344.44,334.08,344.44,18552,344.44
2013-04-15,336.36,337.34,336.36,336.51,4947,336.51
2013-04-16,331.51,336.36,323.41,336.36,12987,336.36
2013-04-17,341.21,342.82,334.9,337.34,6803,337.34
2013-04-18,342.82,383.25,342.82,380.02,48853,380.02
2013-04-19,395.21,402.65,386.48,396.18,48853,396.18
2013-04-22,397.8,397.8,380.02,391.66,24735,391.66
2013-04-23,472.52,472.52,472.52,472.52,19789,472.52
2013-04-24,549.82,553.85,498.06,526.36,307344,526.36
2013-04-25,549.01,549.01,498.06,506.15,161401,506.15
2013-04-26,513.42,513.42,482.86,485.13,137284,485.13
2013-04-30,488.52,504.52,485.13,489.01,90904,489.01
2013-05-01,489.18,492.4,485.13,485.13,76681,485.13
2013-05-02,489.18,491.6,483.84,488.36,45761,488.36
2013-05-07,497.25,505.34,490.78,499.68,138521,499.68
2013-05-08,499.68,501.3,477.04,481.89,251688,481.89
2013-05-09,486.75,486.75,475.42,477.04,106984,477.04
2013-05-10,479.14,480.27,472.19,472.19,63695,472.19
2013-05-13,472.35,483.5,465.72,465.72,80392,465.72
2013-05-14,449.55,460.71,442.26,456.02,139139,456.02
2013-05-15,457.64,462.49,441.46,449.55,74207,449.55
2013-05-16,449.55,450.03,428.69,435.8,45143,435.8
2013-05-17,433.38,464.75,433.38,459.41,31538,459.41
2013-05-20,475.42,484.96,467.34,479.46,94615,479.46
2013-05-21,481.89,484.31,468.95,477.68,45143,477.68
2013-05-22,478.98,483.35,477.04,479.31,85957,479.31
2013-05-23,479.46,494.83,473.81,484.96,87812,484.96
2013-05-24,478.82,481.89,469.77,475.42,77918,475.42
2013-05-27,461.68,463.13,460.38,463.13,198505,463.13
2013-05-28,465.72,467.18,463.3,465.07,69261,465.07
2013-05-29,465.72,488.52,465.72,470.57,125535,470.57
2013-05-30,470.57,482.7,465.72,469.77,69261,469.77
2013-05-31,469.6,476.4,469.12,471.54,32157,471.54
2013-06-03,465.72,470.24,465.72,468.95,35867,468.95
2013-06-04,469.12,471.54,461.84,471.05,45143,471.05
2013-06-05,475.42,476.87,470.57,470.57,11749,470.57
2013-06-06,470.57,470.57,420.6,436.62,66787,436.62
2013-06-07,420.6,428.36,390.52,428.36,90904,428.36
2013-06-10,436.29,460.06,436.29,459.25,50090,459.25
2013-06-11,471.54,471.54,459.41,468.63,17315,468.63
2013-06-12,450.36,471.86,450.36,471.86,29065,471.86
2013-06-13,470.57,482.7,468.79,469.77,29683,469.77
2013-06-14,482.7,482.7,453.59,465.72,40815,465.72
2013-06-17,465.55,469.28,455.53,455.53,22263,455.53
2013-06-18,459.9,459.9,454.08,456.99,24117,456.99
2013-06-19,456.99,456.99,450.68,450.68,39577,450.68
2013-06-20,445.34,446.31,440.01,440.01,22263,440.01
2013-06-21,438.56,456.5,438.56,456.5,17933,456.5
2013-06-24,460.87,468.63,447.78,452.62,38960,452.62
2013-06-25,449.23,452.62,447.28,452.62,22263,452.62
2013-06-26,445.34,445.34,401.68,401.68,29477,401.68
2013-06-27,401.68,429.82,395.38,429.82,25560,429.82
2013-06-28,431.77,436.62,431.77,431.77,31126,431.77
2013-07-01,431.77,445.83,431.77,441.46,9069,441.46
2013-07-02,446.31,448.74,437.09,441.46,21025,441.46
2013-07-03,441.46,443.89,439.04,441.46,7833,441.46
2013-07-04,440.49,441.46,434.19,434.19,9895,434.19
2013-07-05,434.19,440.01,426.91,440.01,20200,440.01
2013-07-08,440.01,440.01,429.82,432.74,14429,432.74
2013-07-09,432.74,438.56,429.33,432.24,26797,432.24
2013-07-10,426.91,432.24,426.91,426.91,12162,426.91
2013-07-11,431.77,431.77,422.05,422.55,12162,422.55
2013-07-12,422.55,424.49,418.67,419.63,16903,419.63
2013-07-16,419.63,419.63,411.87,413.81,16903,413.81
2013-07-17,412.36,413.33,407.98,413.33,12987,413.33
2013-07-18,411.87,411.87,404.11,407.51,42875,407.51
2013-07-19,407.51,409.93,405.08,406.53,11132,406.53
2013-07-22,406.53,406.53,400.23,401.68,22880,401.68
2013-07-23,401.68,407.51,395.38,397.32,42669,397.32
2013-07-24,397.32,405.56,391.99,405.56,42669,405.56
2013-07-25,405.08,405.08,395.38,399.74,28240,399.74
2013-07-26,395.38,399.74,393.44,396.83,36280,396.83
2013-07-29,397.8,398.77,393.44,393.44,20820,393.44
2013-07-30,391.49,393.44,386.16,393.44,26179,393.44
2013-07-31,395.38,395.38,391.49,391.49,16078,391.49
2013-08-01,389.07,404.6,389.07,404.6,19377,404.6
2013-08-02,404.6,404.6,399.74,400.71,10512,400.71
2013-08-05,399.74,404.11,399.74,403.63,8040,403.63
2013-08-06,404.11,409.93,404.11,408.48,14635,408.48
2013-08-07,402.65,416.24,402.65,415.75,23292,415.75
2013-08-08,410.9,415.75,410.9,414.3,13811,414.3
2013-08-09,415.27,416.24,405.56,407.98,10100,407.98
2013-08-12,434.19,436.13,403.14,405.08,93378,405.08
2013-08-13,407.51,414.78,402.65,414.78,14635,414.78
2013-08-14,419.63,424.49,414.78,419.14,7833,419.14
2013-08-15,425.45,425.45,419.63,419.63,8657,419.63
2013-08-16,418.67,422.05,413.33,418.67,14017,418.67
2013-08-19,418.67,422.05,414.78,422.05,9483,422.05
2013-08-20,422.05,428.36,413.81,417.2,12987,417.2
2013-08-21,415.27,423.02,412.84,418.67,11749,418.67
2013-08-22,418.67,434.67,417.2,434.67,32157,434.67
2013-08-23,434.67,447.28,429.33,447.28,56892,447.28
2013-08-26,447.28,447.28,436.62,437.59,15667,437.59
2013-08-27,443.4,460.38,443.4,459.9,93378,459.9
2013-08-28,441.46,463.3,441.46,451.16,68849,451.16
2013-08-29,451.16,461.35,447.28,447.28,45967,447.28
2013-08-30,454.56,463.3,452.14,456.99,42052,456.99
2013-09-02,454.56,460.87,439.04,460.38,36897,460.38
2013-09-03,463.3,468.63,453.11,463.3,33805,463.3
2013-09-04,463.3,465.72,453.59,460.87,7420,460.87
2013-09-05,455.05,456.02,446.31,456.02,18140,456.02
2013-09-06,456.02,456.02,446.31,448.74,4740,448.74
2013-09-09,451.16,455.05,436.62,446.31,16078,446.31
2013-09-10,446.31,453.59,443.89,453.59,40608,453.59
2013-09-11,454.08,460.38,443.89,457.47,14635,457.47
2013-09-12,469.12,484.15,463.77,482.7,87194,482.7
2013-09-13,482.21,494.83,478.82,489.01,74207,489.01
2013-09-17,494.83,510.85,491.91,501.63,132544,501.63
2013-09-18,516.17,532.19,510.85,529.27,261789,529.27
2013-09-19,531.22,532.19,500.16,526.36,206957,526.36
2013-09-20,523.94,528.3,509.38,509.38,93172,509.38
2013-09-24,508.9,508.9,494.83,499.2,46792,499.2
2013-09-25,485.13,489.98,465.72,473.49,88637,473.49
2013-09-26,471.54,485.13,470.09,482.7,53595,482.7
2013-09-27,492.4,498.71,485.13,487.56,27828,487.56
2013-09-30,487.56,508.9,484.64,508.9,52564,508.9
2013-10-01,506.96,510.35,504.52,506.96,72972,506.96
2013-10-02,509.38,509.38,484.15,499.68,57304,499.68
2013-10-03,499.68,499.68,489.98,489.98,27003,489.98
2013-10-04,484.15,485.13,479.79,482.21,33600,482.21
2013-10-07,484.64,485.13,480.27,480.27,23292,480.27
2013-10-08,472.02,483.67,455.05,483.67,38340,483.67
2013-10-09,476.4,481.73,475.42,476.87,19377,476.87
2013-10-10,483.18,494.33,477.84,489.01,25767,489.01
2013-10-11,475.91,484.64,475.91,479.79,46174,479.79
2013-10-15,482.21,484.64,478.82,478.82,19995,478.82
2013-10-16,475.91,480.27,468.63,477.37,45555,477.37
2013-10-17,477.37,481.73,475.42,481.73,10925,481.73
2013-10-18,481.73,481.73,470.57,475.42,27415,475.42
2013-10-21,475.91,475.91,468.15,468.63,46380,468.63
2013-10-22,468.63,470.57,466.21,468.63,39165,468.63
2013-10-23,470.57,483.18,470.09,483.18,52976,483.18
2013-10-24,483.18,492.4,478.82,492.4,45555,492.4
2013-10-25,493.86,493.86,480.27,484.15,44319,484.15
2013-10-28,484.64,489.98,481.24,489.01,60397,489.01
2013-10-29,489.01,497.25,485.13,495.8,27003,495.8
2013-10-30,495.8,499.68,483.18,484.15,45143,484.15
2013-10-31,483.18,488.03,481.73,488.03,13811,488.03
2013-11-01,485.13,494.33,473.96,484.15,53389,484.15
2013-11-05,480.27,490.46,480.27,484.15,16697,484.15
2013-11-06,492.4,508.4,489.01,495.31,257460,495.31
2013-11-07,504.05,504.05,484.15,485.61,73177,485.61
2013-11-08,485.61,489.49,485.13,488.03,38340,488.03
2013-11-11,493.86,498.71,487.56,487.56,49265,487.56
2013-11-12,487.56,492.89,487.56,489.98,21437,489.98
2013-11-13,493.37,496.28,492.89,495.31,16903,495.31
2013-11-14,499.68,504.05,495.8,497.74,32569,497.74
2013-11-15,497.25,498.71,492.4,492.4,24942,492.4
2013-11-18,499.68,504.52,494.83,497.25,33394,497.25
2013-11-19,495.31,503.55,494.83,499.68,23292,499.68
2013-11-20,503.55,514.23,499.68,504.05,78949,504.05
2013-11-21,504.52,509.38,499.68,506.96,40815,506.96
2013-11-22,509.38,511.81,503.55,504.52,41432,504.52
2013-11-25,509.38,528.78,508.9,521.51,173770,521.51
2013-11-26,524.42,548.19,524.42,537.52,150888,537.52
2013-11-27,548.19,565.17,545.76,556.44,161608,556.44
2013-11-28,557.9,562.75,538.97,552.07,59366,552.07
2013-11-29,552.07,553.04,523.94,536.06,112961,536.06
2013-12-02,540.91,540.91,527.81,527.81,44524,527.81
2013-12-03,533.64,540.91,532.66,537.03,36485,537.03
2013-12-04,538.97,539.94,530.24,537.52,32981,537.52
2013-12-05,537.52,545.29,531.22,532.19,37104,532.19
2013-12-06,532.19,540.91,531.22,540.91,22057,540.91
2013-12-09,550.13,551.59,536.06,540.91,34837,540.91
2013-12-10,547.22,547.71,540.91,541.88,17521,541.88
2013-12-11,549.15,549.15,542.85,549.15,25355,549.15
2013-12-12,549.65,551.1,543.83,548.68,27003,548.68
2013-12-13,547.22,549.65,543.83,543.83,39577,543.83
2013-12-16,550.62,567.59,548.19,561.78,118113,561.78
2013-12-17,560.32,560.32,552.07,559.83,73589,559.83
2013-12-18,560.32,581.66,560.32,581.66,151301,581.66
2013-12-19,578.27,586.51,563.22,571.97,139345,571.97
2013-12-20,567.11,567.59,550.62,551.59,98737,551.59
2013-12-24,557.9,557.9,548.19,548.19,122856,548.19
2013-12-25,550.62,550.62,542.85,549.15,76269,549.15
2013-12-26,539.46,593.79,531.69,562.75,78331,562.75
2013-12-27,572.44,574.39,554.98,572.44,46586,572.44
2013-12-30,573.41,577.29,557.9,571.47,72147,571.47
2014-01-06,558.87,566.63,554.98,554.98,55244,554.98
2014-01-07,557.9,564.69,544.31,560.8,60912,560.8
2014-01-08,562.75,562.75,543.34,553.04,37516,553.04
2014-01-09,550.13,554.02,543.34,554.02,30508,554.02
2014-01-10,554.02,554.98,543.34,548.19,27932,548.19
2014-01-14,548.19,554.02,522.0,553.04,69157,553.04
2014-01-15,553.04,558.87,550.13,558.87,25355,558.87
2014-01-16,558.87,562.75,556.92,562.75,29271,562.75
2014-01-17,567.59,567.59,553.04,561.78,20304,561.78
2014-01-20,566.63,566.63,557.9,560.8,27621,560.8
2014-01-21,564.69,564.69,556.92,560.8,13708,560.8
2014-01-22,556.92,562.75,551.1,554.98,22160,554.98
2014-01-23,554.98,562.75,552.07,553.04,23500,553.04
2014-01-24,552.07,552.07,540.43,549.15,33703,549.15
2014-01-27,481.24,514.23,480.27,486.09,292089,486.09
2014-01-28,494.83,497.74,480.27,489.98,88328,489.98
2014-01-29,494.83,496.77,483.18,487.06,73280,487.06
2014-01-30,485.13,485.13,468.63,480.27,79464,480.27
2014-01-31,473.49,480.27,467.66,469.6,37620,469.6
2014-02-03,465.72,466.69,426.91,434.67,87607,434.67
2014-02-04,412.36,430.79,398.77,425.94,84515,425.94
2014-02-05,432.74,436.62,422.05,424.0,12780,424.0
2014-02-06,424.0,446.31,424.0,436.62,19067,436.62
2014-02-07,436.62,451.16,434.67,443.4,17315,443.4
2014-02-10,444.38,472.52,444.38,471.54,22984,471.54
2014-02-12,479.31,479.31,456.99,460.87,37207,460.87
2014-02-13,460.87,463.77,456.99,459.9,11749,459.9
2014-02-14,463.77,463.77,437.59,449.23,26075,449.23
2014-02-17,458.93,460.87,442.43,452.14,33187,452.14
2014-02-18,456.02,460.87,446.31,459.9,5977,459.9
2014-02-19,459.9,465.72,456.02,456.02,7008,456.02
2014-02-20,456.02,465.72,452.14,453.11,8967,453.11
2014-02-21,454.08,461.84,454.08,456.99,2783,456.99
2014-02-24,463.77,463.77,456.99,461.84,6700,461.84
2014-02-25,461.84,467.66,458.93,467.66,19685,467.66
2014-02-26,471.54,481.24,459.9,475.42,39680,475.42
2014-02-27,468.63,478.34,468.63,471.54,21129,471.54
2014-02-28,471.54,473.49,459.9,465.72,12162,465.72
2014-03-03,465.72,475.42,463.77,467.66,17418,467.66
2014-03-04,465.72,476.4,465.72,469.6,5772,469.6
2014-03-05,472.52,474.45,467.66,468.63,5977,468.63
2014-03-06,472.52,475.42,456.02,462.8,44421,462.8
2014-03-07,462.8,467.66,446.31,459.9,32054,459.9
2014-03-10,456.02,475.42,456.02,475.42,32878,475.42
2014-03-11,474.45,474.45,459.9,460.87,25664,460.87
2014-03-12,460.87,465.72,456.02,459.9,33291,459.9
2014-03-13,459.9,470.57,459.9,466.69,8967,466.69
2014-03-14,465.72,467.66,461.84,463.77,14532,463.77
2014-03-17,461.84,467.66,441.46,444.38,29787,444.38
2014-03-18,441.46,443.4,424.97,438.56,46071,438.56
2014-03-19,430.79,437.59,428.85,434.67,11852,434.67
2014-03-20,419.14,422.05,399.74,409.45,63077,409.45
2014-03-24,409.45,424.97,407.51,414.3,28343,414.3
2014-03-25,422.05,426.91,412.36,418.17,19480,418.17
2014-03-26,418.17,420.12,410.42,414.3,16800,414.3
2014-03-27,416.24,418.17,410.42,417.2,6184,417.2
2014-03-28,426.91,437.59,422.05,434.67,19377,434.67
2014-03-31,442.43,444.38,435.64,439.51,13192,439.51
2014-04-01,439.51,440.49,427.88,439.51,24220,439.51
2014-04-02,441.46,441.46,428.85,430.79,27725,430.79
2014-04-03,436.62,436.62,426.91,429.82,19789,429.82
2014-04-04,432.74,439.51,426.91,433.7,20613,433.7
2014-04-07,436.62,446.31,434.67,440.49,29889,440.49
2014-04-08,440.49,443.4,434.67,441.46,30301,441.46
2014-04-09,441.46,441.46,424.0,426.91,26385,426.91
2014-04-10,436.62,436.62,423.02,424.97,16284,424.97
2014-04-11,417.2,429.82,417.2,429.82,20613,429.82
2014-04-14,426.91,427.88,422.05,426.91,10720,426.91
2014-04-15,431.77,431.77,423.02,424.0,10615,424.0
2014-04-16,424.0,434.67,424.0,429.82,10409,429.82
2014-04-17,430.79,434.67,425.94,431.77,25045,431.77
2014-04-18,434.67,435.64,428.85,431.77,14532,431.77
2014-04-21,436.62,445.34,431.77,436.62,25355,436.62
2014-04-22,455.05,456.99,446.31,449.23,51740,449.23
2014-04-23,460.87,495.8,451.16,470.57,133780,470.57
2014-04-24,478.34,480.27,465.72,475.42,39475,475.42
