Date,Open,High,Low,Close,Volume,Adj Close
2013-04-09,1084.43,1098.32,824.17,824.17,5415732,824.17
2013-04-10,822.44,880.56,778.19,836.32,1380907,836.32
2013-04-11,845.86,864.94,799.01,799.01,306151,799.01
2013-04-12,782.53,786.87,763.45,781.67,251284,781.67
2013-04-15,772.12,779.05,750.43,754.76,141432,754.76
2013-04-16,741.75,780.79,735.68,779.05,117918,779.05
2013-04-17,772.12,780.79,755.63,759.1,87948,759.1
2013-04-18,759.1,814.63,759.1,806.81,201142,806.81
2013-04-19,811.16,846.72,810.28,832.85,362747,832.85
2013-04-22,850.2,883.16,850.2,876.22,453694,876.22
2013-04-23,902.26,909.2,858.88,867.54,388567,867.54
2013-04-24,881.42,889.23,859.74,887.51,156995,887.51
2013-04-25,893.57,893.57,860.6,877.96,155151,877.96
2013-04-26,891.85,892.71,864.08,873.62,101667,873.62
2013-04-30,889.23,892.71,868.42,883.16,84837,883.16
2013-05-01,884.89,884.89,846.72,848.46,131866,848.46
2013-05-02,874.48,880.56,854.54,877.09,102127,877.09
2013-05-07,884.89,886.63,867.54,867.54,93251,867.54
2013-05-08,876.22,884.89,851.93,864.08,115497,864.08
2013-05-09,867.54,882.3,858.88,859.74,48297,859.74
2013-05-10,864.08,864.08,846.72,851.06,48642,851.06
2013-05-13,863.21,863.21,821.58,840.66,73195,840.66
2013-05-14,832.85,849.33,798.14,843.25,97862,843.25
2013-05-15,876.22,883.16,798.14,835.45,185350,835.45
2013-05-16,828.5,831.97,772.12,802.47,72619,802.47
2013-05-17,826.78,841.52,802.47,815.49,43572,815.49
2013-05-20,839.79,840.66,812.89,815.49,43225,815.49
2013-05-21,824.17,826.78,814.63,821.58,26971,821.58
2013-05-22,824.17,826.78,806.81,817.23,70083,817.23
2013-05-23,809.42,809.42,750.43,765.17,110657,765.17
2013-05-24,765.17,779.92,710.51,755.63,99936,755.63
2013-05-27,744.36,744.36,687.09,687.96,148233,687.96
2013-05-28,698.37,725.27,698.37,711.39,68123,711.39
2013-05-29,711.39,727.87,711.39,720.06,22478,720.06
2013-05-30,713.13,714.85,673.21,706.18,69045,706.18
2013-05-31,704.45,707.06,687.09,689.7,48413,689.7
2013-06-03,694.04,694.04,676.69,676.69,44032,676.69
2013-06-04,655.87,676.69,652.4,676.69,48873,676.69
2013-06-05,694.04,695.77,668.88,694.9,24092,694.9
2013-06-06,689.7,689.7,651.53,654.13,24092,654.13
2013-06-07,615.1,641.11,569.12,598.61,112731,598.61
2013-06-10,659.33,685.36,624.65,685.36,51641,685.36
2013-06-11,698.37,699.25,686.24,687.09,34465,687.09
2013-06-12,676.69,689.7,661.95,680.16,24667,680.16
2013-06-13,675.83,675.83,598.61,615.1,149965,615.1
2013-06-14,636.78,650.66,624.65,625.5,31815,625.5
2013-06-17,629.84,653.27,629.84,645.45,20633,645.45
2013-06-18,658.47,674.08,651.53,662.81,44148,662.81
2013-06-19,676.69,681.88,662.81,680.16,29163,680.16
2013-06-20,668.01,720.06,650.66,694.04,104433,694.04
