Date,Open,High,Low,Close,Volume,Adj Close
2012-03-30,54500,54500,54500,54500,354,54500
2012-04-02,57500,57500,54500,55300,278,55300
2012-04-03,56300,56300,55000,55200,204,55200
2012-04-04,55400,55400,55000,55000,90,55000
2012-04-05,55500,55500,55000,55100,54,55100
2012-04-06,56100,56100,54600,54800,128,54800
2012-04-09,55400,55400,54900,55000,71,55000
2012-04-10,55000,55100,55000,55100,106,55100
2012-04-11,54900,55000,54900,55000,18,55000
2012-04-12,55000,55000,54800,54900,96,54900
2012-04-13,55000,55000,54000,54800,420,54800
2012-04-16,54000,54000,53900,54000,198,54000
2012-04-17,54000,54000,53600,53800,3187,53800
2012-04-18,54800,56000,53600,53700,68,53700
2012-04-19,54000,54100,53600,54000,72,54000
2012-04-20,54000,54000,53700,53900,76,53900
2012-04-23,54000,54000,53700,54000,132,54000
2012-04-24,54100,54100,54000,54100,9,54100
2012-04-25,54100,54200,54100,54200,25,54200
2012-04-26,53900,53900,53500,53900,148,53900
2012-04-27,54200,54200,53500,54100,112,54100
2012-05-01,54200,54200,53400,54200,155,54200
2012-05-02,54200,55400,54100,54500,30,54500
2012-05-07,55500,55600,55200,55400,56,55400
2012-05-08,54900,55100,54000,54600,50,54600
2012-05-09,54400,54400,54200,54300,5,54300
2012-05-10,55300,55300,53500,54200,102,54200
2012-05-11,54900,54900,54900,54900,1,54900
2012-05-14,54500,54500,53700,53700,14,53700
2012-05-15,53700,53700,53000,53000,88,53000
2012-05-16,53000,53000,52800,52900,31,52900
2012-05-17,52900,52900,52300,52300,67,52300
2012-05-18,52200,52400,52100,52100,48,52100
2012-05-21,52000,52000,51400,51800,29,51800
2012-05-22,51900,51900,51500,51800,54,51800
2012-05-23,51700,51700,51000,51100,122,51100
2012-05-24,50700,50700,50600,50700,72,50700
2012-05-25,50500,51200,50400,51200,47,51200
2012-05-28,51200,51200,50000,50000,176,50000
2012-05-29,50700,50700,50500,50500,5,50500
2012-05-30,50000,50700,50000,50700,35,50700
2012-05-31,50500,50600,49800,50600,12,50600
2012-06-01,50600,50600,49900,49900,50,49900
2012-06-04,49800,49800,49200,49200,83,49200
2012-06-05,49250,49300,49150,49150,58,49150
2012-06-06,49200,49200,48700,48700,270,48700
2012-06-07,49700,49800,49200,49800,62,49800
2012-06-08,49800,50000,49800,50000,16,50000
2012-06-11,50400,50800,50400,50800,17,50800
2012-06-12,50200,51500,50200,51100,34,51100
2012-06-13,50500,51900,50400,50400,22,50400
2012-06-14,50000,50000,50000,50000,30,50000
2012-06-15,51000,51000,49950,49950,43,49950
2012-06-18,51700,51700,50200,51100,37,51100
2012-06-19,51400,51400,49500,50500,88,50500
2012-06-20,51000,51000,51000,51000,4,51000
2012-06-21,51000,51000,51000,51000,1,51000
2012-06-25,52600,52600,51000,51600,25,51600
2012-06-26,52300,52300,51600,51600,17,51600
2012-06-27,51600,52200,51300,52200,25,52200
2012-06-28,52200,52200,50800,50800,63,50800
