Date,Open,High,Low,Close,Volume,Adj Close
2007-07-31,150.136,150.353,150.136,150.353,9246.71,150.353
2007-08-06,146.026,149.055,146.026,149.055,9246.71,149.055
2007-08-08,147.324,147.324,145.16,147.108,18485.3,147.108
2007-08-09,147.541,149.27,147.541,149.055,78582.8,149.055
2007-08-15,151.216,151.436,151.216,151.436,18485.3,151.436
2007-08-16,147.108,147.108,147.108,147.108,4617.27,147.108
2007-08-17,145.377,145.594,143.648,143.648,36978.7,143.648
2007-08-23,142.783,142.783,142.783,142.783,4617.27,142.783
2007-08-24,142.783,142.997,142.783,142.997,18485.3,142.997
2007-08-31,142.783,142.997,142.783,142.997,9246.71,142.997
2007-09-04,140.619,140.619,140.619,140.619,13868.0,140.619
2007-09-05,140.834,140.834,140.619,140.619,9246.71,140.619
2007-09-10,139.75,139.75,139.536,139.536,9246.71,139.536
2007-09-11,135.211,135.211,135.211,135.211,4617.27,135.211
2007-09-18,140.187,140.402,140.187,140.187,23114.7,140.187
2007-09-20,134.344,140.402,134.344,139.97,18485.3,139.97
2007-09-21,146.892,147.108,138.456,139.536,36978.7,139.536
2007-09-25,139.322,139.536,139.322,139.536,9246.71,139.536
2007-10-04,135.211,135.211,134.992,135.211,27736.0,135.211
2007-10-05,134.344,134.561,134.344,134.561,9246.71,134.561
2007-10-10,137.158,137.373,136.075,136.075,69340.1,136.075
2007-10-11,136.29,136.29,136.29,136.29,9246.71,136.29
2007-10-15,140.619,147.108,140.187,140.619,36978.7,140.619
2007-10-16,140.619,140.619,137.373,137.373,23114.7,137.373
2007-10-24,137.373,137.59,137.373,137.373,36978.7,137.373
2007-10-29,134.992,135.211,134.992,135.211,13868.0,135.211
2007-10-30,134.129,134.129,134.129,134.129,9246.71,134.129
2007-10-31,134.129,134.129,134.129,134.129,13868.0,134.129
2007-11-01,134.129,134.129,133.697,133.697,27736.0,133.697
2007-11-07,136.075,136.723,135.643,136.29,69340.1,136.29
2007-11-08,134.992,135.211,134.992,135.211,18485.3,135.211
2007-11-09,136.29,136.29,135.211,135.211,9246.71,135.211
2007-11-12,132.397,135.211,131.966,135.211,115561.0,135.211
2007-11-15,131.099,135.643,131.099,131.315,46225.4,131.315
2007-11-16,131.315,134.129,131.315,134.129,55464.0,134.129
2007-11-19,134.129,134.129,134.129,134.129,4617.27,134.129
2007-11-20,135.643,135.643,134.129,134.129,18485.3,134.129
2007-11-21,134.129,134.129,134.129,134.129,4617.27,134.129
2007-11-22,134.775,134.992,134.775,134.992,9246.71,134.992
2007-11-27,134.129,134.129,134.129,134.129,4617.27,134.129
2007-11-28,131.531,134.129,131.099,134.129,50846.7,134.129
2007-11-29,133.046,134.344,131.966,134.129,36978.7,134.129
2007-11-30,134.129,134.344,134.129,134.129,18485.3,134.129
2007-12-03,134.129,134.344,134.129,134.344,18485.3,134.344
2007-12-04,134.344,134.344,134.129,134.129,9246.71,134.129
2007-12-05,133.046,133.26,133.046,133.26,13868.0,133.26
2007-12-06,133.046,134.344,133.046,134.129,161787.0,134.129
2007-12-07,134.129,138.456,134.129,138.021,60097.5,138.021
2007-12-10,135.211,135.211,134.129,135.211,87825.5,135.211
2007-12-11,135.211,135.426,135.211,135.211,36978.7,135.211
2007-12-12,140.402,140.402,140.187,140.187,9246.71,140.187
2007-12-17,140.187,140.402,137.158,139.75,60097.5,139.75
2007-12-18,136.29,139.75,136.29,139.536,13868.0,139.536
2007-12-20,135.426,136.507,134.344,136.29,152540.0,136.29
2007-12-21,142.348,142.348,133.697,133.697,203387.0,133.697
2007-12-26,133.912,133.912,133.912,133.912,73957.4,133.912
2007-12-27,135.859,136.075,134.129,134.129,18485.3,134.129
2008-01-04,131.966,132.83,131.966,131.966,73957.4,131.966
2008-01-07,131.966,132.182,130.235,130.235,55464.0,130.235
2008-01-15,134.344,134.561,134.344,134.561,18485.3,134.561
2008-01-18,124.392,134.561,124.392,134.561,13868.0,134.561
2008-01-23,134.344,134.344,134.129,134.129,9246.71,134.129
2008-01-24,134.129,134.344,134.129,134.344,13868.0,134.344
2008-01-31,133.48,133.697,133.48,133.697,18485.3,133.697
2008-02-05,132.83,133.046,130.235,130.451,46225.4,130.451
2008-02-13,132.182,132.182,131.966,131.966,9246.71,131.966
2008-02-14,129.584,129.799,129.584,129.584,13868.0,129.584
2008-02-15,134.992,135.211,134.992,134.992,18485.3,134.992
2008-02-22,134.775,134.992,134.129,134.129,18485.3,134.129
2008-02-27,134.775,134.992,134.775,134.992,13868.0,134.992
2008-02-29,134.992,135.211,134.992,135.211,9246.71,135.211
2008-03-03,130.667,130.882,130.667,130.667,13868.0,130.667
2008-03-14,119.85,120.065,119.85,120.065,9246.71,120.065
2008-03-17,131.315,131.531,129.368,129.368,78582.8,129.368
2008-03-18,123.311,123.526,123.311,123.526,13868.0,123.526
2008-03-24,131.748,131.748,131.748,131.748,9246.71,131.748
2008-03-25,126.339,126.339,126.339,126.339,4617.27,126.339
2008-03-26,125.476,125.476,124.392,124.392,64714.8,124.392
2008-03-31,128.721,128.721,128.721,128.721,4617.27,128.721
2008-04-01,129.584,129.799,129.584,129.799,124804.0,129.799
2008-04-08,131.748,131.748,131.748,131.748,4617.27,131.748
2008-04-09,129.799,129.799,129.799,129.799,23114.7,129.799
2008-04-14,129.799,129.799,129.799,129.799,13868.0,129.799
2008-04-15,131.966,131.966,131.966,131.966,92442.7,131.966
2008-04-17,133.912,133.912,133.912,133.912,4617.27,133.912
2008-04-18,131.748,131.966,131.748,131.966,9246.71,131.966
2008-04-23,131.966,131.966,131.966,131.966,13868.0,131.966
2008-04-24,132.182,132.182,131.966,131.966,115561.0,131.966
2008-04-25,127.638,131.966,127.638,131.966,13868.0,131.966
2008-04-28,131.966,131.966,131.966,131.966,138672.0,131.966
2008-04-30,133.697,133.912,133.697,133.912,9246.71,133.912
2008-05-01,132.182,132.182,131.966,131.966,41600.0,131.966
2008-05-02,130.016,130.016,130.016,130.016,4617.27,130.016
2008-05-07,130.451,132.397,130.451,132.397,9246.71,132.397
2008-05-08,134.129,134.129,134.129,134.129,4617.27,134.129
2008-05-09,134.129,134.129,134.129,134.129,4617.27,134.129
2008-05-12,134.129,134.129,134.129,134.129,4617.27,134.129
2008-05-13,134.129,134.129,134.129,134.129,46225.4,134.129
2008-05-14,134.992,135.211,134.561,134.561,50846.7,134.561
2008-05-15,136.075,136.29,135.211,135.211,27736.0,135.211
2008-05-16,136.29,138.456,136.29,138.456,60097.5,138.456
2008-05-19,138.456,138.456,138.456,138.456,4617.27,138.456
2008-05-21,138.456,138.456,138.456,138.456,4617.27,138.456
2008-05-22,138.456,140.619,138.456,140.619,13868.0,140.619
2008-05-23,142.783,142.783,141.699,141.699,23114.7,141.699
2008-05-26,142.997,142.997,142.565,142.783,23114.7,142.783
2008-05-27,144.946,144.946,144.946,144.946,9246.71,144.946
2008-05-28,144.946,144.946,142.783,142.783,18485.3,142.783
2008-05-29,142.783,142.783,142.783,142.783,32361.4,142.783
2008-05-30,146.674,146.674,146.674,146.674,9246.71,146.674
2008-06-02,146.674,146.674,146.46,146.46,9246.71,146.46
2008-06-03,146.674,146.674,146.674,146.674,9246.71,146.674
2008-06-04,146.674,146.674,146.674,146.674,18485.3,146.674
2008-06-05,146.674,146.674,146.674,146.674,4617.27,146.674
2008-06-06,146.46,146.46,146.46,146.46,4617.27,146.46
2008-06-09,146.46,146.46,142.997,143.213,13868.0,143.213
2008-06-10,143.648,143.648,143.431,143.431,13868.0,143.431
2008-06-11,143.863,144.079,143.863,143.863,18485.3,143.863
2008-06-12,144.295,144.295,144.295,144.295,9246.71,144.295
2008-06-13,144.295,144.295,144.295,144.295,4617.27,144.295
2008-06-16,135.859,135.859,135.643,135.643,46225.4,135.643
2008-06-17,135.643,139.75,135.643,139.75,18485.3,139.75
2008-06-20,138.456,138.456,138.456,138.456,4617.27,138.456
2008-06-23,140.619,140.619,140.619,140.619,4617.27,140.619
2008-06-24,142.565,142.565,142.565,142.565,9246.71,142.565
2008-07-03,140.619,140.619,140.619,140.619,4617.27,140.619
2008-07-04,141.699,141.699,141.483,141.699,41600.0,141.699
2008-07-07,142.348,142.348,140.834,140.834,50846.7,140.834
2008-07-08,140.834,140.834,140.834,140.834,4617.27,140.834
2008-07-09,134.344,134.344,134.344,134.344,18485.3,134.344
2008-07-11,136.29,136.29,136.29,136.29,9246.71,136.29
2008-07-14,138.456,138.456,136.507,136.507,36978.7,136.507
2008-07-15,134.129,137.373,134.129,137.373,78582.8,137.373
2008-07-16,136.29,136.29,136.29,136.29,4617.27,136.29
2008-07-18,136.075,136.075,134.129,134.129,13868.0,134.129
2008-07-22,136.29,136.723,136.29,136.723,23114.7,136.723
2008-07-23,136.075,138.021,136.075,136.29,23114.7,136.29
2008-07-24,138.456,139.536,138.456,139.536,101693.0,139.536
2008-07-31,139.104,139.104,139.104,139.104,4617.27,139.104
2008-08-05,134.775,134.775,131.531,131.531,18485.3,131.531
2008-08-07,131.315,131.315,131.315,131.315,4617.27,131.315
2008-08-08,126.99,126.99,126.555,126.555,18485.3,126.555
2008-08-12,123.094,123.094,123.094,123.094,13868.0,123.094
2008-08-13,123.094,123.094,120.282,120.282,18485.3,120.282
2008-08-14,120.282,120.282,120.282,120.282,4617.27,120.282
2008-08-15,111.629,111.629,108.168,108.168,36978.7,108.168
2008-08-18,106.221,106.221,106.221,106.221,4617.27,106.221
2008-08-19,103.841,103.841,101.463,101.463,41600.0,101.463
2008-08-20,101.246,101.463,101.246,101.463,13868.0,101.463
2008-08-22,101.029,101.246,101.029,101.246,18485.3,101.246
2008-08-25,101.463,101.463,101.463,101.463,13868.0,101.463
2008-08-26,101.246,101.246,101.246,101.246,9246.71,101.246
2008-08-27,104.924,105.57,104.924,105.57,9246.71,105.57
2008-08-29,117.471,117.471,116.821,116.821,18485.3,116.821
2008-09-05,112.495,112.495,112.495,112.495,9246.71,112.495
2008-09-09,112.495,112.495,112.495,112.495,13868.0,112.495
2008-09-16,99.5167,99.5167,99.5167,99.5167,55464.0,99.5167
2008-09-17,102.761,103.841,102.761,103.841,23114.7,103.841
2008-09-24,110.763,112.495,110.763,112.495,18485.3,112.495
2008-09-25,112.495,112.495,112.495,112.495,18485.3,112.495
2008-09-30,114.441,114.441,114.441,114.441,4617.27,114.441
2008-10-01,108.168,108.168,108.168,108.168,9246.71,108.168
2008-10-07,100.594,100.594,100.594,100.594,4617.27,100.594
2008-10-08,95.187,95.187,83.2875,83.2875,18485.3,83.2875
2008-10-09,81.1261,82.207,81.1261,82.207,9246.71,82.207
2008-10-10,76.7971,76.7971,76.7971,76.7971,9246.71,76.7971
2008-10-14,75.7192,82.207,75.7192,82.207,23114.7,82.207
2008-10-15,88.697,88.697,88.697,88.697,18485.3,88.697
2008-10-21,86.5363,86.5363,86.5363,86.5363,4617.27,86.5363
2008-10-24,93.6727,99.0798,93.6727,99.0798,18485.3,99.0798
2008-10-31,101.677,105.355,101.677,105.355,9246.71,105.355
2008-11-11,97.7825,97.7825,97.7825,97.7825,4617.27,97.7825
2008-11-12,97.3507,97.3507,97.3507,97.3507,4617.27,97.3507
2008-11-14,96.2702,96.2702,96.2702,96.2702,4617.27,96.2702
2008-11-17,96.2702,99.5167,89.7795,89.7795,18485.3,89.7795
2008-11-18,88.697,88.697,88.697,88.697,4617.27,88.697
2008-11-19,87.6161,87.6161,87.6161,87.6161,4617.27,87.6161
2008-11-20,87.6161,87.6161,87.6161,87.6161,13868.0,87.6161
2008-11-21,90.8606,93.0263,90.8606,93.0263,18485.3,93.0263
2008-11-28,94.1042,94.1042,94.1042,94.1042,4617.27,94.1042
2008-12-03,93.0263,93.0263,93.0263,93.0263,4617.27,93.0263
2008-12-09,99.5167,99.5167,99.5167,99.5167,27736.0,99.5167
2008-12-11,99.5167,99.5167,99.5167,99.5167,4617.27,99.5167
2008-12-15,106.653,106.653,106.653,106.653,13868.0,106.653
2008-12-17,99.5167,99.5167,99.5167,99.5167,4617.27,99.5167
2008-12-19,96.2702,97.3507,96.2702,97.3507,9246.71,97.3507
2008-12-24,99.9485,102.109,99.9485,102.109,18485.3,102.109
2008-12-29,107.516,107.516,107.516,107.516,4617.27,107.516
2009-01-07,101.677,101.677,101.677,101.677,4617.27,101.677
2009-01-08,96.2702,96.2702,96.2702,96.2702,4617.27,96.2702
2009-01-13,94.1042,94.1042,94.1042,94.1042,4617.27,94.1042
2009-01-14,95.187,96.2702,95.187,96.2702,9246.71,96.2702
2009-01-15,93.0263,93.0263,90.8606,90.8606,55464.0,90.8606
2009-01-16,87.6161,87.6161,87.6161,87.6161,9246.71,87.6161
2009-01-20,95.187,95.187,95.187,95.187,4617.27,95.187
2009-01-22,89.346,89.346,89.346,89.346,9246.71,89.346
2009-01-23,90.8606,90.8606,90.8606,90.8606,13868.0,90.8606
2009-01-26,88.697,88.697,88.697,88.697,4617.27,88.697
2009-01-30,94.1042,94.1042,94.1042,94.1042,4617.27,94.1042
2009-02-12,92.3751,92.3751,92.3751,92.3751,4617.27,92.3751
2009-02-13,92.3751,92.3751,92.3751,92.3751,4617.27,92.3751
2009-02-16,90.8606,93.0263,90.8606,93.0263,23114.7,93.0263
2009-02-23,92.3751,92.5925,92.3751,92.5925,9246.71,92.5925
2009-02-24,89.346,93.6727,89.346,93.6727,18485.3,93.6727
2009-02-27,94.1042,94.1042,94.1042,94.1042,4617.27,94.1042
2009-03-02,97.3507,97.3507,97.3507,97.3507,4617.27,97.3507
2009-03-09,91.7264,91.7264,91.7264,91.7264,4617.27,91.7264
2009-03-11,93.8897,94.1042,93.8897,94.1042,9246.71,94.1042
2009-03-16,95.187,95.187,92.1579,94.1042,32361.4,94.1042
2009-03-23,94.1042,94.1042,94.1042,94.1042,4617.27,94.1042
2009-03-24,95.187,95.187,94.9703,94.9703,23114.7,94.9703
2009-03-26,89.1311,89.1311,89.1311,89.1311,4617.27,89.1311
2009-03-30,88.697,88.697,88.697,88.697,4617.27,88.697
2009-03-31,91.9435,94.1042,91.9435,94.1042,9246.71,94.1042
2009-04-06,95.187,95.187,94.1042,94.1042,27736.0,94.1042
2009-04-09,94.1042,94.1042,94.1042,94.1042,4617.27,94.1042
2009-04-14,91.9435,94.1042,91.9435,94.1042,9246.71,94.1042
2009-04-15,93.8897,94.1042,93.8897,94.1042,13868.0,94.1042
2009-04-16,94.1042,94.1042,94.1042,94.1042,9246.71,94.1042
2009-04-20,100.379,100.379,100.379,100.379,9246.71,100.379
2009-04-23,99.5167,99.5167,99.5167,99.5167,23114.7,99.5167
2009-04-24,104.707,104.707,104.707,104.707,9246.71,104.707
2009-04-30,103.624,103.624,103.624,103.624,4617.27,103.624
2009-05-01,94.9703,94.9703,94.9703,94.9703,18485.3,94.9703
2009-05-07,94.1042,94.1042,93.8897,94.1042,23114.7,94.1042
2009-05-11,95.187,95.187,94.9703,94.9703,18485.3,94.9703
2009-05-12,96.4873,96.4873,96.2702,96.2702,36978.7,96.2702
2009-05-13,97.3507,97.3507,97.3507,97.3507,9246.71,97.3507
2009-05-14,101.677,103.192,101.677,103.192,9246.71,103.192
2009-05-15,98.8654,98.8654,98.8654,98.8654,36978.7,98.8654
2009-05-18,99.9485,99.9485,99.9485,99.9485,4617.27,99.9485
2009-05-21,104.707,107.085,104.707,107.085,18485.3,107.085
2009-05-22,120.065,120.065,110.331,110.331,23114.7,110.331
2009-05-28,110.331,110.331,110.331,110.331,41600.0,110.331
2009-05-29,116.821,116.821,116.821,116.821,4617.27,116.821
2009-06-01,116.821,118.985,116.821,118.985,69340.1,118.985
2009-06-02,120.065,120.065,120.065,120.065,36978.7,120.065
2009-06-03,118.985,118.985,118.985,118.985,9246.71,118.985
2009-06-09,119.202,119.202,119.202,119.202,4617.27,119.202
2009-06-10,119.202,119.202,119.202,119.202,4617.27,119.202
2009-06-15,128.502,128.502,126.555,126.555,18485.3,126.555
2009-06-17,133.046,138.456,133.046,138.456,55464.0,138.456
2009-06-19,140.619,140.619,140.619,140.619,23114.7,140.619
2009-06-22,141.699,142.783,141.699,141.699,55464.0,141.699
2009-06-23,142.133,142.133,141.699,141.699,27736.0,141.699
2009-06-24,141.483,141.699,125.476,125.476,73957.4,125.476
2009-06-25,125.476,125.476,125.476,125.476,4617.27,125.476
2009-06-30,131.966,131.966,131.966,131.966,4617.27,131.966
2009-07-01,131.966,131.966,131.966,131.966,13868.0,131.966
2009-07-02,131.966,131.966,131.966,131.966,18485.3,131.966
2009-07-03,131.966,131.966,131.966,131.966,18485.3,131.966
2009-07-06,131.966,131.966,131.966,131.966,4617.27,131.966
2009-07-08,131.966,131.966,131.966,131.966,4617.27,131.966
2009-07-09,131.966,131.966,131.966,131.966,4617.27,131.966
2009-07-10,131.966,131.966,131.966,131.966,4617.27,131.966
2009-07-13,131.531,131.531,131.531,131.531,4617.27,131.531
2009-07-14,131.966,131.966,131.966,131.966,4617.27,131.966
2009-07-15,142.133,142.133,142.133,142.133,32361.4,142.133
2009-07-17,141.483,141.483,136.29,136.29,13868.0,136.29
2009-07-22,141.483,141.483,141.483,141.483,9246.71,141.483
2009-07-23,141.483,141.699,141.483,141.699,23114.7,141.699
2009-07-24,142.565,143.863,141.699,141.699,73957.4,141.699
2009-07-27,141.699,141.699,141.699,141.699,4617.27,141.699
2009-07-28,141.699,141.699,141.699,141.699,9246.71,141.699
2009-07-29,141.699,141.699,141.699,141.699,4617.27,141.699
2009-07-31,143.213,143.213,143.213,143.213,13868.0,143.213
2009-08-03,143.213,143.213,140.619,140.619,13868.0,140.619
2009-08-06,140.619,140.619,140.619,140.619,9246.71,140.619
2009-08-07,138.456,138.456,134.129,134.129,18485.3,134.129
2009-08-17,139.322,139.322,139.322,139.322,13868.0,139.322
2009-08-18,140.619,140.619,140.619,140.619,9246.71,140.619
2009-08-20,140.619,140.619,137.373,137.373,18485.3,137.373
2009-08-21,137.373,137.373,137.373,137.373,4617.27,137.373
2009-08-24,142.565,142.783,142.565,142.783,23114.7,142.783
2009-08-27,140.619,140.619,140.619,140.619,4617.27,140.619
2009-08-28,140.619,140.619,140.619,140.619,4617.27,140.619
2009-08-31,140.619,140.619,140.619,140.619,4617.27,140.619
2009-09-01,140.619,140.619,140.619,140.619,4617.27,140.619
2009-09-03,136.507,136.507,136.507,136.507,9246.71,136.507
2009-09-11,136.507,136.507,136.507,136.507,4617.27,136.507
2009-09-14,137.59,137.59,136.507,136.507,13868.0,136.507
2009-09-15,142.997,142.997,142.997,142.997,9246.71,142.997
2009-09-17,141.699,141.699,141.699,141.699,4617.27,141.699
2009-09-24,141.483,141.699,141.483,141.699,18485.3,141.699
2009-09-30,141.699,141.699,141.483,141.483,9246.71,141.483
2009-10-06,141.483,141.483,141.483,141.483,83204.1,141.483
2009-10-08,141.483,141.483,141.483,141.483,9246.71,141.483
2009-10-13,140.619,140.619,140.619,140.619,4617.27,140.619
2009-10-14,140.619,140.619,137.373,137.373,9246.71,137.373
2009-10-15,126.555,126.555,126.555,126.555,32361.4,126.555
2009-10-22,126.555,128.721,126.555,128.721,9246.71,128.721
2009-10-23,137.373,137.373,137.373,137.373,23114.7,137.373
2009-10-27,137.373,137.373,137.373,137.373,4617.27,137.373
2009-10-30,143.863,143.863,143.863,143.863,9246.71,143.863
2009-11-02,143.431,143.431,141.699,141.699,9246.71,141.699
2009-11-05,139.536,139.536,139.536,139.536,4617.27,139.536
2009-11-09,139.97,139.97,139.97,139.97,4617.27,139.97
2009-11-10,137.804,137.804,137.804,137.804,4617.27,137.804
2009-11-12,137.804,137.804,137.373,137.373,9246.71,137.373
2009-11-13,136.723,136.723,136.29,136.29,9246.71,136.29
2009-11-16,134.129,134.129,134.129,134.129,13868.0,134.129
2009-11-19,134.129,134.129,134.129,134.129,4617.27,134.129
2009-11-24,138.456,138.456,135.211,135.211,23114.7,135.211
2009-11-25,135.211,135.211,135.211,135.211,4617.27,135.211
2009-11-26,135.211,135.211,135.211,135.211,4617.27,135.211
2009-11-27,135.211,135.211,135.211,135.211,4617.27,135.211
2009-11-30,138.456,138.456,138.456,138.456,4617.27,138.456
2009-12-07,135.211,135.211,135.211,135.211,4617.27,135.211
2009-12-08,138.456,138.456,138.456,138.456,18485.3,138.456
2009-12-14,134.129,134.129,134.129,134.129,4617.27,134.129
2009-12-15,123.746,125.476,123.746,125.476,23114.7,125.476
2009-12-21,129.368,129.368,129.368,129.368,4617.27,129.368
2009-12-24,127.638,127.638,127.638,127.638,9246.71,127.638
2009-12-29,129.799,129.799,129.799,129.799,4617.27,129.799
2010-01-13,129.368,129.368,129.368,129.368,4617.27,129.368
2010-01-15,129.368,129.368,129.368,129.368,9246.71,129.368
2010-01-18,122.877,122.877,122.877,122.877,9246.71,122.877
2010-01-20,123.311,123.311,123.311,123.311,32361.4,123.311
2010-01-22,123.311,123.311,123.311,123.311,13868.0,123.311
2010-01-27,119.202,119.202,116.821,116.821,13868.0,116.821
2010-01-28,112.495,112.711,112.495,112.711,9246.71,112.711
2010-01-29,118.985,118.985,118.985,118.985,4617.27,118.985
2010-02-04,116.821,116.821,116.821,116.821,4617.27,116.821
2010-02-12,113.792,113.792,109.466,110.546,13868.0,110.546
2010-02-15,116.39,116.39,116.39,116.39,13868.0,116.39
2010-02-22,114.658,114.658,114.658,114.658,4617.27,114.658
2010-02-23,112.495,112.495,112.495,112.495,4617.27,112.495
2010-02-24,110.331,110.331,110.331,110.331,18485.3,110.331
2010-02-25,110.331,110.331,108.168,108.168,4617.27,108.168
2010-02-26,108.168,108.168,108.168,108.168,4617.27,108.168
2010-03-11,108.168,108.168,108.168,108.168,4617.27,108.168
2010-03-12,106.005,106.005,106.005,106.005,4617.27,106.005
2010-03-15,106.005,106.005,106.005,106.005,13868.0,106.005
2010-03-17,102.541,104.273,102.541,103.192,41600.0,103.192
2010-03-18,103.192,103.192,103.192,103.192,4617.27,103.192
2010-03-19,103.192,103.409,103.192,103.409,13868.0,103.409
2010-03-23,104.707,104.707,102.541,102.541,73957.4,102.541
2010-03-24,102.326,102.761,102.326,102.761,73957.4,102.761
2010-03-25,102.761,102.761,102.761,102.761,18485.3,102.761
2010-03-26,102.761,102.978,102.761,102.978,13868.0,102.978
2010-03-29,100.163,100.163,100.163,100.163,13868.0,100.163
2010-03-31,103.192,103.192,103.192,103.192,4617.27,103.192
2010-04-01,103.192,103.192,103.192,103.192,4617.27,103.192
2010-04-02,103.192,103.192,103.192,103.192,9246.71,103.192
2010-04-05,103.192,103.192,103.192,103.192,13868.0,103.192
2010-04-06,103.192,104.493,103.192,104.493,32361.4,104.493
2010-04-07,104.493,104.493,104.493,104.493,9246.71,104.493
2010-04-08,104.493,104.493,104.493,104.493,18485.3,104.493
2010-04-09,104.493,106.439,104.493,106.439,13868.0,106.439
2010-04-12,106.439,108.597,106.439,108.597,23114.7,108.597
2010-04-13,108.597,108.597,108.384,108.384,13868.0,108.384
2010-04-14,110.331,110.331,110.331,110.331,9246.71,110.331
2010-04-15,108.168,110.331,108.168,110.331,46225.4,110.331
2010-04-16,110.331,110.331,110.331,110.331,4617.27,110.331
2010-04-19,112.495,114.658,112.495,114.658,13868.0,114.658
2010-04-21,112.495,112.495,112.495,112.495,4617.27,112.495
2010-04-22,108.384,110.763,108.384,110.763,13868.0,110.763
2010-04-23,112.495,112.495,112.495,112.495,18485.3,112.495
2010-04-26,112.495,114.658,112.495,114.658,13868.0,114.658
2010-04-27,114.658,114.658,114.658,114.658,4617.27,114.658
2010-04-28,118.551,123.094,118.551,123.094,18485.3,123.094
2010-04-30,124.177,129.584,124.177,129.584,64714.8,129.584
2010-05-11,120.931,123.094,120.931,123.094,9246.71,123.094
2010-05-17,126.99,126.99,126.99,126.99,9246.71,126.99
2010-05-21,120.065,120.065,120.065,120.065,4617.27,120.065
2010-05-24,129.368,129.368,122.446,122.446,13868.0,122.446
2010-05-31,124.392,124.609,120.282,124.609,13868.0,124.609
2010-06-03,123.311,126.555,123.311,126.555,13868.0,126.555
2010-06-14,128.502,129.584,128.502,129.584,9246.71,129.584
2010-06-15,129.584,129.584,129.584,129.584,9246.71,129.584
2010-06-17,129.584,129.584,129.584,129.584,23114.7,129.584
2010-06-21,133.912,133.912,133.912,133.912,4617.27,133.912
2010-06-23,133.912,133.912,133.912,133.912,18485.3,133.912
2010-06-24,138.235,138.235,138.235,138.235,9246.71,138.235
2010-07-12,129.799,129.799,129.799,129.799,23114.7,129.799
2010-07-14,130.882,130.882,130.882,130.882,4617.27,130.882
2010-07-15,131.099,131.099,131.099,131.099,46225.4,131.099
2010-07-21,130.016,130.016,129.799,129.799,13868.0,129.799
2010-07-22,128.07,128.07,128.07,128.07,23114.7,128.07
2010-07-23,130.235,131.748,130.235,131.748,55464.0,131.748
2010-07-27,123.094,127.422,123.094,127.422,9246.71,127.422
2010-07-30,126.773,126.773,126.773,126.773,4617.27,126.773
2010-08-02,122.446,122.446,122.446,122.446,9246.71,122.446
2010-08-13,124.609,124.609,124.392,124.392,9246.71,124.392
2010-08-16,119.417,119.634,119.417,119.634,23114.7,119.634
2010-08-20,118.119,118.119,118.119,118.119,18485.3,118.119
2010-08-23,118.985,118.985,118.336,118.336,9246.71,118.336
2010-08-24,115.306,115.741,115.306,115.741,23114.7,115.741
2010-08-31,115.741,115.741,115.741,115.741,4617.27,115.741
2010-09-13,115.741,115.741,115.741,115.741,4617.27,115.741
2010-09-14,114.875,114.875,114.658,114.658,9246.71,114.658
2010-09-15,112.061,112.061,112.061,112.061,4617.27,112.061
2010-09-22,110.331,110.331,109.683,109.683,13868.0,109.683
2010-09-24,105.787,105.787,105.787,105.787,13868.0,105.787
2010-09-30,107.516,107.516,107.516,107.516,4617.27,107.516
2010-10-05,104.056,104.056,104.056,104.056,13868.0,104.056
2010-10-14,104.056,104.056,104.056,104.056,4617.27,104.056
2010-10-15,105.787,105.787,105.787,105.787,13868.0,105.787
2010-10-21,106.005,106.005,106.005,106.005,9246.71,106.005
2010-10-22,106.005,106.005,106.005,106.005,18485.3,106.005
2010-10-25,106.221,106.221,106.221,106.221,9246.71,106.221
2010-10-26,105.787,105.787,104.493,104.493,9246.71,104.493
2010-10-27,104.707,104.707,104.707,104.707,9246.71,104.707
2010-10-28,105.787,106.005,105.787,106.005,18485.3,106.005
2010-10-29,107.736,107.736,106.221,106.221,18485.3,106.221
2010-11-01,106.005,106.005,106.005,106.005,4617.27,106.005
2010-11-12,106.653,106.653,106.653,106.653,4617.27,106.653
2010-11-15,104.924,104.924,104.924,104.924,13868.0,104.924
2010-11-19,104.924,104.924,104.924,104.924,4617.27,104.924
2010-11-22,107.302,107.302,107.085,107.085,9246.71,107.085
