Date,Open,High,Low,Close,Volume,Adj Close
2018-07-05,863.613,887.617,695.685,695.685,4358559.0,695.685
2018-07-06,674.098,774.869,672.178,727.359,2646565.0,727.359
2018-07-09,719.699,732.153,681.3,682.265,478956.0,682.265
2018-07-10,682.265,716.804,674.596,676.506,394128.0,676.506
2018-07-11,676.506,742.718,676.506,734.083,1038578.0,734.083
2018-07-12,752.795,767.677,734.083,750.397,386418.0,750.397
2018-07-13,766.692,777.256,756.147,767.677,334937.0,767.677
2018-07-17,770.074,770.074,710.577,720.654,166947.0,720.654
2018-07-18,715.839,715.839,675.561,683.23,181952.0,683.23
2018-07-19,686.095,698.102,676.506,680.823,68987.5,680.823
2018-07-20,706.269,738.878,699.067,723.519,220303.0,723.519
2018-07-23,708.169,711.044,689.955,695.685,94417.4,695.685
2018-07-24,710.089,719.201,684.185,690.9,79618.1,690.9
2018-07-25,736.003,736.003,700.48,703.365,135058.0,703.365
2018-07-26,705.772,719.201,695.685,702.42,38560.5,702.42
2018-07-27,716.804,728.801,705.772,728.801,91500.2,728.801
2018-07-30,722.096,722.096,695.685,697.137,45019.2,697.137
2018-07-31,697.137,697.137,684.185,691.865,44185.9,691.865
2018-08-01,711.542,738.878,697.625,737.436,123178.0,737.436
2018-08-02,726.881,732.153,714.894,723.041,45438.4,723.041
2018-08-03,723.041,723.519,694.252,696.65,38560.5,696.65
2018-08-06,695.685,698.102,686.095,688.97,23344.0,688.97
2018-08-07,689.955,714.894,681.3,688.025,62318.7,688.025
2018-08-08,687.07,703.365,686.583,695.237,32305.8,695.237
2018-08-09,702.42,702.897,686.095,689.955,20215.6,689.955
2018-08-10,710.577,730.741,695.685,720.654,116092.0,720.654
2018-08-13,738.878,744.15,702.897,732.641,124846.0,732.641
2018-08-14,732.641,732.641,703.365,731.676,51899.2,731.676
2018-08-15,683.698,688.025,633.323,660.181,140269.0,660.181
2018-08-16,670.756,683.23,659.724,666.439,38765.6,666.439
2018-08-17,666.439,666.439,638.605,642.435,24593.5,642.435
2018-08-20,641.48,674.098,641.48,652.512,22510.6,652.512
2018-08-21,648.204,657.297,642.922,643.887,5835.49,643.887
2018-08-22,642.435,656.829,629.483,637.64,26052.1,637.64
2018-08-23,638.117,638.117,613.646,618.938,38560.5,618.938
2018-08-24,647.717,647.717,623.733,625.165,40225.2,625.165
2018-08-27,632.368,632.368,613.178,625.653,19174.2,625.653
2018-08-28,627.085,627.085,618.441,618.938,21883.3,618.938
2018-08-29,616.063,617.496,589.662,591.582,55440.7,591.582
2018-08-30,599.749,604.534,595.432,604.534,28346.1,604.534
2018-08-31,604.534,635.242,595.432,626.14,50856.8,626.14
2018-09-03,615.576,622.768,606.454,609.339,27929.9,609.339
2018-09-04,656.362,751.81,642.922,692.333,522519.0,692.333
2018-09-05,721.121,733.586,682.265,714.894,89621.4,714.894
2018-09-06,686.095,712.974,672.656,686.095,41893.9,686.095
2018-09-07,700.48,700.48,673.153,677.938,16466.0,677.938
2018-09-10,692.333,710.089,691.865,693.297,15215.5,693.297
2018-09-11,711.044,714.894,676.983,696.65,20425.7,696.65
2018-09-12,684.663,694.252,676.506,688.025,36475.6,688.025
2018-09-13,689.468,690.9,671.701,675.561,42518.2,675.561
2018-09-14,687.548,687.548,668.816,668.816,14382.1,668.816
2018-09-18,654.432,654.432,623.733,642.922,57316.5,642.922
2018-09-19,629.483,633.323,614.611,618.938,99627.7,618.938
2018-09-20,662.111,704.817,625.165,635.73,439357.0,635.73
2018-09-21,636.207,642.435,626.14,627.085,96500.3,627.085
2018-09-25,644.842,645.3,618.938,623.733,63361.1,623.733
2018-09-26,623.733,628.518,618.938,619.416,138601.0,619.416
2018-09-27,623.255,623.733,615.576,617.496,44811.2,617.496
2018-09-28,617.963,627.085,616.063,623.255,40225.2,623.255
2018-10-01,627.563,641.002,617.496,620.351,70446.1,620.351
2018-10-02,615.576,615.576,605.966,605.966,59608.5,605.966
2018-10-03,605.031,606.454,592.059,600.216,62110.6,600.216
2018-10-04,578.162,580.55,566.155,566.155,224263.0,566.155
2018-10-05,559.441,575.258,559.441,575.258,41474.7,575.258
2018-10-09,560.873,562.306,546.956,546.956,113799.0,546.956
2018-10-10,532.582,534.969,514.835,520.097,114842.0,520.097
2018-10-11,479.779,519.133,479.312,508.1,88997.1,508.1
2018-10-12,503.783,506.171,490.344,498.968,89204.2,498.968
2018-10-15,495.149,504.271,480.267,480.267,86913.2,480.267
2018-10-16,481.729,486.971,479.312,485.071,28346.1,485.071
2018-10-17,485.071,562.306,485.071,542.629,190081.0,542.629
2018-10-18,528.245,551.771,503.783,504.271,109212.0,504.271
2018-10-19,479.779,489.389,473.572,478.367,325140.0,478.367
2018-10-22,479.779,482.654,472.587,475.949,92332.5,475.949
2018-10-23,474.994,475.472,465.882,468.27,57941.8,468.27
2018-10-24,470.19,473.074,465.882,467.315,30429.0,467.315
2018-10-25,457.248,457.248,432.279,435.174,91081.0,435.174
2018-10-26,442.376,445.718,407.827,411.19,60233.8,411.19
2018-10-29,407.35,407.827,384.311,389.603,82119.1,389.603
2018-10-30,390.071,392.458,381.446,387.683,100877.0,387.683
2018-10-31,392.0,406.385,383.366,390.071,95667.0,390.071
2018-11-01,399.66,399.66,384.311,395.353,57524.6,395.353
2018-11-02,392.458,415.029,391.523,408.305,68362.2,408.305
2018-11-05,403.987,407.827,391.523,400.605,50229.5,400.605
2018-11-06,400.148,421.734,396.308,401.103,48980.9,401.103
2018-11-07,401.59,409.747,400.605,405.907,29803.7,405.907
2018-11-08,420.312,422.222,406.862,408.762,71697.7,408.762
2018-11-09,415.974,417.417,401.103,407.35,54189.2,407.35
2018-11-12,406.385,409.25,397.76,402.058,48146.6,402.058
2018-11-13,396.785,397.76,385.266,397.263,51271.9,397.263
2018-11-14,399.66,415.029,399.66,415.029,70029.0,415.029
2018-11-15,486.971,486.971,483.629,486.971,167782.0,486.971
2018-11-16,465.395,474.517,433.264,434.209,510639.0,434.209
2018-11-19,419.814,427.007,406.385,415.507,134433.0,415.507
2018-11-20,410.692,420.312,403.51,413.587,81703.0,413.587
2018-11-21,406.385,421.247,405.42,419.814,44185.9,419.814
2018-11-22,431.821,436.606,422.699,430.866,54398.3,430.866
2018-11-26,435.174,502.828,431.821,456.76,569414.0,456.76
2018-11-27,442.376,460.6,434.209,441.401,172784.0,441.401
2018-11-28,441.401,458.69,441.401,458.203,57524.6,458.203
2018-11-29,458.203,489.389,458.203,487.946,164029.0,487.946
2018-11-30,487.946,497.058,474.517,486.514,112758.0,486.514
2018-12-03,495.149,495.149,465.395,468.757,95876.0,468.757
2018-12-04,468.757,468.757,453.418,453.418,56066.0,453.418
2018-12-05,449.081,467.315,446.693,456.76,38972.6,456.76
2018-12-06,528.732,528.732,528.732,528.732,39807.0,528.732
2018-12-07,563.271,564.713,477.879,479.779,992931.0,479.779
2018-12-10,479.779,508.568,479.312,487.459,214677.0,487.459
2018-12-11,489.389,497.536,458.203,459.168,170700.0,459.168
2018-12-12,463.952,484.574,462.033,482.197,79826.2,482.197
2018-12-13,490.821,490.821,473.074,478.834,56274.1,478.834
2018-12-14,483.152,496.591,476.437,484.574,125679.0,484.574
2018-12-17,489.389,494.194,476.437,478.834,54815.4,478.834
2018-12-18,467.315,470.667,455.785,461.078,108172.0,461.078
2018-12-19,465.395,470.19,456.283,465.882,35431.1,465.882
2018-12-20,464.44,470.667,446.693,446.693,80242.3,446.693
2018-12-21,447.648,450.523,406.385,428.449,125886.0,428.449
2018-12-25,403.51,406.385,388.638,393.433,122136.0,393.433
2018-12-26,405.907,419.814,390.071,397.76,54189.2,397.76
2018-12-27,426.539,431.821,415.029,428.916,41893.9,428.916
2018-12-28,436.109,438.546,423.187,438.546,27095.6,438.546
2019-01-04,427.007,456.283,411.657,455.785,27095.6,455.785
2019-01-07,477.382,477.382,457.715,463.952,33764.4,463.952
2019-01-08,471.165,472.587,462.033,470.19,22510.6,470.19
2019-01-09,474.994,474.994,465.882,465.882,32096.7,465.882
2019-01-10,465.882,472.1,445.718,452.92,43976.8,452.92
2019-01-11,454.85,468.757,450.523,460.113,47313.2,460.113
2019-01-15,467.315,478.367,464.44,474.517,36683.7,474.517
2019-01-16,477.382,479.312,469.235,472.587,25218.8,472.587
2019-01-17,474.994,482.654,472.587,476.437,33764.4,476.437
2019-01-18,475.949,477.879,473.572,475.949,11045.7,475.949
2019-01-21,477.382,491.786,474.049,482.654,44394.0,482.654
