Date,Open,High,Low,Close,Volume,Adj Close
2013-07-03,2884.87,2954.2,2875.62,2908.0,33478961,2908.0
2013-07-04,2944.97,2981.96,2931.09,2958.84,11093537,2958.84
2013-07-05,2995.84,3009.7,2986.57,3009.7,5437699,3009.7
2013-07-08,3014.32,3042.06,3014.32,3028.18,4372093,3028.18
2013-07-09,3065.18,3125.27,3037.43,3120.67,7482826,3120.67
2013-07-10,3134.52,3231.6,3129.9,3208.5,11472928,3208.5
2013-07-11,3231.6,3411.91,3208.5,3411.91,14559978,3411.91
2013-07-12,3467.39,3499.74,3240.85,3300.95,13586297,3300.95
2013-07-16,3374.93,3374.93,3300.95,3361.07,4531613,3361.07
2013-07-17,3342.57,3439.67,3310.2,3439.67,18889349,3439.67
2013-07-18,3393.41,3439.67,3393.41,3416.55,3942952,3416.55
2013-07-19,3421.15,3421.15,3296.33,3365.69,3741250,3365.69
2013-07-22,3402.66,3402.66,3273.21,3296.33,2296251,3296.33
2013-07-23,3245.47,3263.98,3217.75,3240.85,2471240,3240.85
2013-07-24,3194.61,3199.25,3143.77,3190.0,3201796,3190.0
2013-07-25,3157.64,3263.98,3139.14,3259.36,2975762,3259.36
2013-07-26,3231.6,3250.1,3180.74,3190.0,1170081,3190.0
2013-07-29,3143.77,3171.5,3088.29,3106.78,1270551,3106.78
2013-07-30,3134.52,3203.86,3125.27,3148.39,1407579,3148.39
2013-07-31,3176.14,3222.38,3139.14,3190.0,1269795,3190.0
2013-08-01,3217.75,3282.45,3203.86,3282.45,1901720,3282.45
2013-08-02,3319.44,3328.69,3250.1,3282.45,1410281,3282.45
2013-08-05,3314.83,3319.44,3277.83,3305.57,1070148,3305.57
2013-08-06,3319.44,3370.31,3314.83,3365.69,3343363,3365.69
2013-08-07,3310.2,3324.07,3222.38,3268.6,2648714,3268.6
2013-08-08,3254.73,3314.83,3254.73,3300.95,1245353,3300.95
2013-08-09,3310.2,3319.44,3287.08,3296.33,775438,3296.33
2013-08-12,3291.71,3310.2,3268.6,3287.08,741911,3287.08
2013-08-13,3291.71,3314.83,3277.83,3314.83,677778,3314.83
2013-08-14,3319.44,3328.69,3310.2,3314.83,764948,3314.83
2013-08-15,3310.2,3310.2,3273.21,3282.45,532857,3282.45
2013-08-16,3273.21,3282.45,3236.23,3254.73,961565,3254.73
2013-08-19,3245.47,3314.83,3236.23,3305.57,701465,3305.57
2013-08-20,3268.6,3296.33,3268.6,3291.71,672587,3291.71
2013-08-21,3291.71,3296.33,3263.98,3291.71,950858,3291.71
2013-08-22,3273.21,3324.07,3268.6,3319.44,1734301,3319.44
2013-08-23,3324.07,3342.57,3319.44,3333.32,2178043,3333.32
2013-08-26,3342.57,3347.19,3328.69,3333.32,1863649,3333.32
2013-08-27,3319.44,3328.69,3300.95,3328.69,1159265,3328.69
2013-08-28,3282.45,3314.83,3263.98,3305.57,1873383,3305.57
2013-08-29,3328.69,3347.19,3245.47,3291.71,8467968,3291.71
2013-08-30,3282.45,3291.71,3185.37,3250.1,5629449,3250.1
2013-09-02,3217.75,3250.1,3213.11,3217.75,999634,3217.75
2013-09-03,3226.99,3236.23,3190.0,3199.25,1141096,3199.25
2013-09-04,3166.88,3171.5,3116.03,3139.14,1787404,3139.14
2013-09-05,3153.02,3203.86,3143.77,3194.61,1335334,3194.61
2013-09-06,3217.75,3250.1,3208.5,3236.23,1620850,3236.23
2013-09-09,3273.21,3277.83,3240.85,3250.1,923606,3250.1
2013-09-10,3277.83,3282.45,3263.98,3268.6,1047330,3268.6
2013-09-11,3263.98,3263.98,3226.99,3231.6,904894,3231.6
2013-09-12,3217.75,3236.23,3185.37,3226.99,1130822,3226.99
2013-09-13,3240.85,3240.85,3199.25,3217.75,730555,3217.75
2013-09-17,3199.25,3222.38,3176.14,3190.0,688378,3190.0
2013-09-18,3217.75,3217.75,3162.26,3176.14,684918,3176.14
2013-09-19,3180.74,3180.74,3143.77,3148.39,1454947,3148.39
2013-09-20,3143.77,3153.02,3111.42,3116.03,1650809,3116.03
2013-09-24,3111.42,3148.39,3097.53,3143.77,906192,3143.77
2013-09-25,3125.27,3153.02,3116.03,3134.52,596450,3134.52
2013-09-26,3125.27,3129.9,3102.16,3125.27,718552,3125.27
2013-09-27,3106.78,3120.67,3097.53,3116.03,958537,3116.03
2013-09-30,3088.29,3092.88,3060.54,3065.18,1056412,3065.18
2013-10-01,3051.31,3060.54,3051.31,3060.54,1380541,3060.54
2013-10-02,3051.31,3060.54,2986.57,3000.45,1433535,3000.45
2013-10-03,3000.45,3037.43,2958.84,3005.07,1164670,3005.07
2013-10-04,2968.08,2977.33,2944.97,2949.58,1421639,2949.58
2013-10-07,2954.2,2981.96,2949.58,2972.71,842059,2972.71
2013-10-08,2958.84,2972.71,2926.47,2931.09,913439,2931.09
2013-10-09,2921.85,2949.58,2857.13,2949.58,1455704,2949.58
2013-10-10,2981.96,3051.31,2981.96,3042.06,1049060,3042.06
2013-10-11,3069.8,3069.8,3037.43,3065.18,775656,3065.18
2013-10-15,3065.18,3065.18,3042.06,3060.54,635493,3060.54
2013-10-16,3032.82,3051.31,3009.7,3014.32,428709,3014.32
2013-10-17,3023.56,3042.06,3014.32,3042.06,621541,3042.06
2013-10-18,3046.69,3060.54,3037.43,3060.54,672587,3060.54
2013-10-21,3065.18,3111.42,3065.18,3111.42,773060,3111.42
2013-10-22,3116.03,3125.27,3088.29,3116.03,753376,3116.03
2013-10-23,3120.67,3134.52,3106.78,3120.67,578388,3120.67
2013-10-24,3106.78,3106.78,3055.92,3079.04,561625,3079.04
2013-10-25,3083.66,3088.29,3028.18,3032.82,451961,3032.82
2013-10-28,3060.54,3079.04,3037.43,3074.42,404484,3074.42
2013-10-29,3037.43,3051.31,3014.32,3023.56,620026,3023.56
2013-10-30,3046.69,3051.31,3005.07,3009.7,615592,3009.7
2013-10-31,3014.32,3028.18,2986.57,2986.57,697139,2986.57
2013-11-01,2981.96,2986.57,2940.36,2958.84,685779,2958.84
2013-11-05,2968.08,3018.94,2954.2,3009.7,771977,3009.7
2013-11-06,3009.7,3023.56,2995.84,3014.32,444389,3014.32
2013-11-07,2931.09,3042.06,2921.85,3000.45,2216975,3000.45
2013-11-08,2995.84,3028.18,2981.96,3005.07,771114,3005.07
2013-11-11,3018.94,3032.82,2977.33,2981.96,656150,2981.96
2013-11-12,2981.96,2981.96,2944.97,2958.84,1175054,2958.84
2013-11-13,2968.08,3018.94,2968.08,2981.96,905219,2981.96
2013-11-14,3009.7,3009.7,2977.33,2991.21,888022,2991.21
2013-11-15,3000.45,3014.32,2986.57,3005.07,839249,3005.07
2013-11-18,3005.07,3014.32,2981.96,2986.57,876126,2986.57
2013-11-19,2991.21,3000.45,2977.33,2981.96,625542,2981.96
2013-11-20,2981.96,3000.45,2977.33,2981.96,503873,2981.96
2013-11-21,2995.84,2995.84,2977.33,2981.96,610403,2981.96
2013-11-22,2986.57,3000.45,2981.96,2995.84,917657,2995.84
2013-11-25,3005.07,3005.07,2991.21,3000.45,517716,3000.45
2013-11-26,2991.21,2995.84,2977.33,2977.33,637763,2977.33
2013-11-27,2981.96,2995.84,2977.33,2991.21,823675,2991.21
2013-11-28,2995.84,2995.84,2977.33,2986.57,986007,2986.57
2013-11-29,2981.96,2995.84,2977.33,2986.57,697139,2986.57
2013-12-02,2991.21,3000.45,2986.57,2991.21,466994,2991.21
2013-12-03,2991.21,3005.07,2986.57,2991.21,559248,2991.21
2013-12-04,2986.57,2991.21,2977.33,2981.96,822268,2981.96
2013-12-05,2986.57,3000.45,2986.57,2995.84,733911,2995.84
2013-12-06,3000.45,3028.18,2991.21,3023.56,1053385,3023.56
2013-12-09,3037.43,3065.18,3032.82,3060.54,728178,3060.54
2013-12-10,3060.54,3092.88,3051.31,3092.88,765814,3092.88
2013-12-11,3079.04,3139.14,3079.04,3129.9,1220586,3129.9
2013-12-12,3116.03,3129.9,3102.16,3125.27,750889,3125.27
2013-12-13,3139.14,3139.14,3111.42,3120.67,1265251,3120.67
2013-12-16,3134.52,3134.52,3116.03,3116.03,808317,3116.03
2013-12-17,3120.67,3134.52,3116.03,3134.52,528099,3134.52
2013-12-18,3129.9,3143.77,3120.67,3143.77,984925,3143.77
