Date,Open,High,Low,Close,Volume,Adj Close
2005-03-22,345.678,349.905,344.273,344.273,409068.0,344.273
2005-03-23,343.568,344.273,336.533,339.345,357930.0,339.345
2005-03-24,334.415,337.231,322.451,333.012,649107.0,333.012
2005-03-25,332.309,333.71,328.791,333.012,232933.0,333.012
2005-03-28,324.559,332.309,324.559,330.192,322454.0,330.192
2005-03-29,329.493,329.493,313.989,318.212,393481.0,318.212
2005-03-30,316.809,318.212,304.847,306.955,478674.0,306.955
2005-03-31,307.658,314.695,304.141,313.292,529812.0,313.292
2005-04-01,318.212,328.791,313.292,328.08,495733.0,328.08
2005-04-04,328.791,328.791,320.328,327.375,562495.0,327.375
2005-04-05,328.08,333.71,326.673,333.71,526957.0,333.71
2005-04-06,335.826,335.826,332.309,334.415,404803.0,334.415
2005-04-07,335.826,337.231,333.012,335.118,410477.0,335.118
2005-04-08,335.826,337.936,333.71,336.533,357930.0,336.533
2005-04-11,330.9,331.597,327.375,329.493,211623.0,329.493
2005-04-12,325.972,330.192,323.154,327.375,205961.0,327.375
2005-04-13,323.861,330.192,323.861,328.791,285493.0,328.791
2005-04-14,325.272,330.9,322.451,327.375,627821.0,327.375
2005-04-15,321.741,321.741,310.468,316.809,441751.0,316.809
2005-04-18,297.808,302.027,297.808,298.506,528378.0,298.506
2005-04-19,301.327,312.586,301.327,308.364,281229.0,308.364
2005-04-20,318.923,322.451,310.468,313.292,356533.0,313.292
2005-04-21,307.658,313.989,304.847,312.586,221573.0,312.586
2005-04-22,317.514,321.741,315.404,321.028,274133.0,321.028
2005-04-25,322.451,325.272,318.212,321.028,296878.0,321.028
2005-04-26,322.451,325.972,320.328,323.154,161943.0,323.154
2005-04-27,320.328,321.028,319.623,321.028,92325.1,321.028
2005-04-28,319.623,321.741,318.923,319.623,129260.0,319.623
2005-05-02,318.923,320.328,316.809,316.809,164749.0,316.809
2005-05-06,316.108,321.741,316.108,319.623,132116.0,319.623
2005-05-09,323.154,328.08,320.328,325.972,302552.0,325.972
2005-05-10,328.08,328.08,326.673,328.08,247137.0,328.08
2005-05-11,326.673,326.673,321.741,323.154,113636.0,323.154
2005-05-12,325.972,325.972,317.514,317.514,186085.0,317.514
2005-05-13,315.404,316.809,309.769,310.468,289758.0,310.468
2005-05-16,311.883,313.292,297.097,300.614,224404.0,300.614
2005-05-17,299.211,307.658,287.235,294.988,430366.0,294.988
2005-05-18,291.471,293.572,282.311,291.471,274133.0,291.471
2005-05-19,292.167,297.808,290.06,297.097,235789.0,297.097
2005-05-20,297.097,301.327,295.692,297.097,156245.0,297.097
2005-05-23,296.397,297.097,292.167,292.874,123587.0,292.874
2005-05-24,296.397,297.097,290.754,292.167,156245.0,292.167
2005-05-25,292.874,292.874,285.132,286.537,188928.0,286.537
2005-05-26,283.721,288.653,283.721,285.132,180399.0,285.132
2005-05-27,288.653,293.572,287.235,293.572,164749.0,293.572
2005-05-30,296.397,301.327,294.287,299.912,187507.0,299.912
2005-05-31,301.327,309.769,299.211,308.364,245715.0,308.364
2005-06-01,303.432,309.769,302.73,306.245,198828.0,306.245
2005-06-02,306.245,311.177,302.73,302.73,247137.0,302.73
2005-06-03,298.506,299.912,292.874,294.988,346595.0,294.988
2005-06-06,295.692,318.212,295.692,313.292,690309.0,313.292
2005-06-07,315.404,318.212,312.586,318.212,475831.0,318.212
2005-06-08,317.514,317.514,313.292,313.989,193180.0,313.989
2005-06-09,313.292,314.695,311.883,313.292,180399.0,313.292
2005-06-10,309.065,318.212,309.065,317.514,276989.0,317.514
2005-06-13,314.695,316.809,312.586,313.292,89495.0,313.292
2005-06-14,311.883,311.883,309.065,309.769,99445.8,309.769
2005-06-15,308.364,311.883,306.245,309.769,254269.0,309.769
2005-06-16,306.955,312.586,306.955,311.177,284059.0,311.177
2005-06-17,314.695,317.514,311.883,316.809,197432.0,316.809
2005-06-20,318.212,318.212,313.292,315.404,274133.0,315.404
2005-06-21,311.883,314.695,309.065,310.468,187507.0,310.468
2005-06-22,308.364,308.364,301.327,304.847,463062.0,304.847
2005-06-23,302.027,306.955,302.027,302.027,369315.0,302.027
2005-06-24,300.614,305.548,300.614,305.548,129260.0,305.548
2005-06-27,305.548,309.065,304.847,307.658,282675.0,307.658
2005-06-28,309.769,309.769,304.141,307.658,184676.0,307.658
2005-06-29,305.548,309.769,303.432,309.065,262774.0,309.065
2005-06-30,308.364,313.292,308.364,309.769,342305.0,309.769
