Date,Open,High,Low,Close,Volume,Adj Close
2005-03-22,858.687,863.28,851.04,851.04,997650,851.04
2005-03-23,851.04,854.093,846.44,847.977,878386,847.977
2005-03-24,847.977,851.04,847.977,847.977,665325,847.977
2005-03-25,851.04,854.093,846.44,849.503,389525,849.503
2005-03-28,841.857,852.567,838.79,847.977,486901,847.977
2005-03-29,849.503,852.567,844.907,849.503,879688,849.503
2005-03-30,840.32,844.907,837.26,843.383,811063,843.383
2005-03-31,847.977,851.04,840.32,851.04,775445,851.04
2005-04-01,843.383,851.04,843.383,851.04,377754,851.04
2005-04-04,851.04,852.567,849.503,849.503,388208,849.503
2005-04-05,851.04,852.567,849.503,849.503,437555,849.503
2005-04-06,849.503,852.567,847.977,852.567,476111,852.567
2005-04-07,847.977,852.567,847.977,851.04,704205,851.04
2005-04-08,852.567,857.153,851.04,857.153,509453,857.153
2005-04-11,854.093,855.627,847.977,849.503,435921,849.503
2005-04-12,849.503,851.04,844.907,849.503,494091,849.503
2005-04-13,849.503,851.04,846.44,849.503,410763,849.503
2005-04-14,849.503,854.093,849.503,854.093,624150,854.093
2005-04-15,854.093,854.093,849.503,849.503,897984,849.503
2005-04-18,846.44,849.503,825.327,825.327,1142415,825.327
2005-04-19,837.26,844.907,829.917,841.857,695710,841.857
2005-04-20,843.383,844.907,838.79,843.383,996019,843.383
2005-04-21,819.207,834.203,819.207,831.447,844721,831.447
2005-04-22,837.26,841.857,832.987,837.26,685911,837.26
2005-04-25,837.26,840.32,834.203,834.203,361087,834.203
2005-04-26,834.203,840.32,832.987,837.26,373182,837.26
2005-04-27,837.26,840.32,834.203,840.32,431998,840.32
2005-04-28,838.79,844.907,835.737,844.907,395734,844.907
2005-05-02,844.907,849.503,838.79,846.44,347039,846.44
2005-05-06,846.44,849.503,840.32,847.977,1356461,847.977
2005-05-09,846.44,849.503,843.383,849.503,918244,849.503
2005-05-10,851.04,851.04,844.907,847.977,308154,847.977
2005-05-11,849.503,849.503,844.907,849.503,342785,849.503
2005-05-12,849.503,851.04,846.44,851.04,311750,851.04
2005-05-13,847.977,849.503,846.44,847.977,428408,847.977
2005-05-16,847.977,851.04,843.383,849.503,872168,849.503
2005-05-17,849.503,858.687,847.977,852.567,1421153,852.567
2005-05-18,847.977,852.567,844.907,849.503,1311037,849.503
2005-05-19,849.503,854.093,847.977,852.567,930997,852.567
2005-05-20,858.687,858.687,854.093,855.627,429712,855.627
2005-05-23,852.567,852.567,846.44,847.977,535589,847.977
2005-05-24,847.977,854.093,843.383,851.04,841128,851.04
2005-05-25,846.44,847.977,844.907,844.907,424482,844.907
2005-05-26,849.503,852.567,844.907,846.44,578730,846.44
2005-05-27,849.503,851.04,846.44,851.04,461408,851.04
2005-05-30,849.503,857.153,847.977,855.627,722831,855.627
2005-05-31,858.687,870.62,857.153,870.62,847669,870.62
2005-06-01,866.333,867.87,849.503,857.153,808119,857.153
2005-06-02,857.153,857.153,841.857,847.977,868578,847.977
2005-06-03,851.04,854.093,849.503,851.04,428075,851.04
2005-06-06,855.627,855.627,851.04,852.567,367628,852.567
