Date,Open,High,Low,Close,Volume,Adj Close
2020-11-26,10020,10170,10010,10170,55291,10170
2020-11-27,10170,10270,10170,10220,80066,10220
2020-11-30,10270,10270,10110,10130,43013,10130
2020-12-01,10180,10210,10120,10180,12028,10180
2020-12-02,10200,10210,10150,10180,20534,10180
2020-12-03,10160,10220,10120,10160,11134,10160
2020-12-04,10120,10140,10080,10130,11453,10130
2020-12-07,10080,10090,10010,10010,4689,10010
2020-12-08,10000,10090,10000,10060,3252,10060
2020-12-09,10130,10170,10130,10160,7444,10160
2020-12-10,10150,10150,10070,10070,10558,10070
2020-12-11,10130,10130,10070,10110,7223,10110
2020-12-14,10120,10180,10090,10090,5697,10090
2020-12-15,10120,10120,10060,10090,22637,10090
2020-12-16,10150,10150,10050,10080,16094,10080
2020-12-17,10110,10160,10070,10160,4633,10160
2020-12-18,10180,10200,10110,10110,7819,10110
2020-12-21,10200,10200,10080,10160,5854,10160
2020-12-22,10100,10100,9920,9980,20342,9980
2020-12-23,10090,10110,10020,10110,5777,10110
2020-12-24,10150,10160,10130,10140,14273,10140
2020-12-25,10160,10180,10130,10160,10393,10160
2020-12-28,10200,10250,10160,10250,2675,10250
2020-12-29,10300,10450,10300,10450,7133,10450
2020-12-30,10420,10420,10330,10390,7202,10390
2021-01-04,10430,10430,10190,10290,1495,10290
2021-01-05,10310,10350,10300,10320,1660,10320
2021-01-06,10340,10400,10290,10320,4447,10320
2021-01-07,10400,10500,10400,10430,12400,10430
2021-01-08,10440,10710,10440,10690,3035,10690
2021-01-12,10650,10680,10590,10630,4369,10630
2021-01-13,10690,10750,10650,10750,910,10750
2021-01-14,10750,10920,10750,10820,6160,10820
2021-01-15,10880,10880,10730,10730,8792,10730
2021-01-18,10650,10690,10640,10670,1304,10670
2021-01-19,10700,10750,10700,10710,3836,10710
2021-01-20,10780,10780,10620,10670,9468,10670
2021-01-21,10740,10770,10700,10770,6748,10770
2021-01-22,10770,10800,10690,10790,10842,10790
2021-01-25,10850,10850,10750,10760,13096,10760
2021-01-26,10750,10750,10680,10720,4871,10720
2021-01-27,10790,10800,10730,10790,6587,10790
2021-01-28,10610,10740,10610,10650,7478,10650
2021-01-29,10740,10740,10410,10470,13775,10470
2021-02-01,10440,10550,10440,10540,208,10540
2021-02-02,10710,10710,10670,10690,419,10690
2021-02-03,10750,10750,10670,10700,2925,10700
2021-02-04,10600,10690,10600,10650,3285,10650
2021-02-05,10690,10690,10610,10680,4539,10680
2021-02-08,10690,10870,10690,10860,2463,10860
2021-02-09,10800,10900,10790,10890,4457,10890
2021-02-10,10950,10950,10810,10890,7433,10890
2021-02-12,10950,10950,10900,10900,1429,10900
2021-02-15,10990,11000,10920,10930,2250,10930
2021-02-16,10970,11050,10970,11020,5961,11020
2021-02-17,11000,11000,10890,10920,1356,10920
2021-02-18,10910,10920,10800,10820,4923,10820
2021-02-19,10770,10820,10750,10800,3112,10800
2021-02-22,10920,10920,10820,10860,3438,10860
2021-02-24,10760,10760,10520,10530,4156,10530
2021-02-25,10720,10720,10550,10550,1266,10550
2021-02-26,10460,10460,10230,10240,14874,10240
2021-03-01,10450,10450,10370,10370,820,10370
2021-03-02,10430,10450,10340,10380,729,10380
2021-03-03,10300,10370,10280,10340,511,10340
2021-03-04,10250,10290,10180,10260,1992,10260
2021-03-05,10250,10360,10120,10360,1232,10360
2021-03-08,10320,10390,10200,10220,2025,10220
2021-03-09,10270,10340,10150,10340,668,10340
2021-03-10,10470,10470,10320,10370,1450,10370
2021-03-11,10400,10460,10350,10460,1900,10460
2021-03-12,10500,10550,10450,10550,1152,10550
2021-03-15,10630,10680,10570,10650,2861,10650
2021-03-16,10650,10800,10650,10790,11825,10790
2021-03-17,10810,10850,10770,10770,7618,10770
2021-03-18,10900,11010,10870,10960,8597,10960
2021-03-19,10900,10970,10840,10970,6284,10970
2021-03-22,10980,10980,10800,10880,3165,10880
2021-03-23,10970,11000,10820,10820,4036,10820
2021-03-24,10830,10830,10670,10670,10953,10670
2021-03-25,10760,10830,10670,10800,7850,10800
