Date,Open,High,Low,Close,Volume,Adj Close
2008-03-25,15600,15620,15600,15620,50,15620
2008-03-28,15140,15140,15140,15140,20,15140
2008-03-31,15340,15340,14990,14990,20,14990
2008-04-04,15220,15220,15220,15220,10,15220
2008-04-07,15200,15200,15200,15200,10,15200
2008-04-08,15100,15100,14960,14960,40,14960
2008-04-09,14960,14960,14810,14810,30,14810
2008-04-10,14580,14580,14580,14580,20,14580
2008-04-14,14560,14560,14560,14560,10,14560
2008-04-16,14840,14870,14840,14870,30,14870
2008-04-17,15310,15320,15260,15260,30,15260
2008-04-18,15430,15430,15330,15330,20,15330
2008-04-21,16100,16100,16100,16100,30,16100
2008-04-23,15610,15950,15610,15840,70,15840
2008-04-24,15840,15850,15840,15850,20,15850
2008-04-25,16090,16100,16090,16100,20,16100
2008-05-01,16160,16170,16130,16170,50,16170
2008-05-02,16570,16570,16490,16490,60,16490
2008-05-07,16890,16890,16830,16830,140,16830
2008-05-08,17030,17030,16640,16640,40,16640
2008-05-09,16640,16640,16050,16050,80,16050
2008-05-12,15730,15730,15730,15730,10,15730
2008-05-14,15890,16220,15890,16060,70,16060
2008-05-19,16590,16770,16590,16770,30,16770
2008-05-20,16580,16640,16580,16640,20,16640
2008-05-21,16400,16400,16200,16200,30,16200
2008-05-22,16100,16220,15960,16220,130,16220
2008-05-23,16390,16390,16320,16380,40,16380
2008-05-26,16000,16000,15690,15690,60,15690
2008-05-28,15890,15890,15890,15890,20,15890
2008-05-30,16530,16570,16530,16570,20,16570
2008-06-03,16970,16970,16970,16970,10,16970
2008-06-04,17260,17260,17260,17260,100,17260
2008-06-06,18020,18020,17700,17850,50,17850
2008-06-09,17450,17450,17180,17180,30,17180
2008-06-10,17290,17290,17240,17240,20,17240
2008-06-11,17430,17430,17430,17430,40,17430
2008-06-16,17530,17650,17530,17650,40,17650
2008-06-18,17390,17600,17390,17600,20,17600
2008-06-19,17200,17200,17200,17200,10,17200
2008-06-20,17150,17150,17020,17020,110,17020
