Date,Open,High,Low,Close,Volume,Adj Close
2015-03-16,10070,10120,10050,10080,26848,10080
2015-03-17,10150,10180,10110,10120,15143,10120
2015-03-18,10120,10170,10090,10170,24733,10170
2015-03-19,10110,10110,9950,10080,18323,10080
2015-03-20,10100,10100,9990,10070,11701,10070
2015-03-23,10150,10180,10070,10170,4030,10170
2015-03-24,10120,10150,10090,10120,9162,10120
2015-03-25,10150,10170,10050,10140,4732,10140
2015-03-26,10090,10090,9940,9940,7538,9940
2015-03-27,10020,10070,9830,9900,9680,9900
2015-03-30,9910,9950,9840,9940,5326,9940
2015-03-31,10130,10130,9920,9940,51418,9940
2015-04-01,9870,9870,9720,9780,3311,9780
2015-04-02,9810,9940,9810,9890,505,9890
2015-04-03,9940,9940,9910,9930,2180,9930
2015-04-06,9830,9900,9830,9850,2387,9850
2015-04-07,10000,10110,10000,10030,1490,10030
2015-04-08,10170,10190,10120,10170,36701,10170
2015-04-09,10230,10230,10190,10220,12224,10220
2015-04-10,10250,10250,10160,10210,5047,10210
2015-04-13,10230,10250,10130,10180,4119,10180
2015-04-14,10180,10250,10180,10210,3230,10210
2015-04-15,10170,10230,10160,10220,4995,10220
2015-04-16,10170,10320,10160,10320,2467,10320
2015-04-17,10300,10340,10250,10300,13236,10300
2015-04-20,10200,10250,10160,10220,2146,10220
2015-04-21,10280,10390,10280,10360,12511,10360
2015-04-22,10460,10490,10460,10460,3282,10460
2015-04-23,10600,10600,10470,10530,14493,10530
2015-04-24,10500,10530,10500,10510,8255,10510
2015-04-27,10480,10490,10400,10420,5910,10420
2015-04-28,10490,10520,10450,10510,8044,10510
2015-04-30,10360,10380,10220,10290,14430,10290
2015-05-01,10310,10350,10270,10300,10530,10300
2015-05-07,10260,10280,10230,10250,3154,10250
2015-05-08,10320,10400,10320,10360,3271,10360
2015-05-11,10420,10420,10380,10380,3324,10380
2015-05-12,10410,10450,10380,10450,2910,10450
2015-05-13,10400,10430,10400,10420,4744,10420
2015-05-14,10370,10400,10320,10340,4669,10340
2015-05-15,10410,10420,10360,10360,626,10360
2015-05-18,10500,10580,10450,10540,2895,10540
2015-05-19,10650,10650,10600,10650,11814,10650
2015-05-20,10790,10820,10730,10750,7943,10750
2015-05-21,10830,10880,10790,10810,5907,10810
2015-05-22,10770,10820,10730,10780,14053,10780
2015-05-25,10870,10960,10870,10940,2593,10940
2015-05-26,10940,10990,10870,10950,17670,10950
2015-05-27,11000,11090,10960,11040,13718,11040
2015-05-28,11130,11270,11120,11200,44758,11200
2015-05-29,11180,11230,11130,11180,72385,11180
2015-06-01,11150,11250,11140,11250,1285,11250
2015-06-02,11370,11370,11210,11250,5398,11250
2015-06-03,11160,11190,11130,11150,9029,11150
2015-06-04,11220,11260,11200,11220,5641,11220
2015-06-05,11180,11180,11100,11140,8164,11140
2015-06-08,11340,11340,11200,11260,5457,11260
2015-06-09,11110,11140,10980,10980,8781,10980
2015-06-10,10990,11070,10780,10800,12308,10800
2015-06-11,10890,10950,10880,10930,4066,10930
2015-06-12,10950,11000,10950,10970,3855,10970
2015-06-15,10890,10970,10880,10960,2764,10960
2015-06-16,10930,10930,10870,10900,4466,10900
2015-06-17,10910,10920,10810,10850,4129,10850
2015-06-18,10830,10830,10620,10630,8645,10630
2015-06-19,10850,10850,10700,10750,4195,10750
2015-06-22,10720,10820,10720,10770,4184,10770
2015-06-23,10990,11090,10910,11070,22022,11070
2015-06-24,11100,11190,11090,11100,9280,11100
2015-06-25,11040,11120,11020,11050,3882,11050
2015-06-26,10940,11000,10870,10980,7788,10980
2015-06-29,10500,10770,10500,10660,6782,10660
2015-06-30,10670,10700,10590,10660,28650,10660
2015-07-01,10720,10720,10660,10700,3477,10700
2015-07-02,10900,10900,10810,10820,6902,10820
2015-07-03,10860,10900,10790,10890,612,10890
2015-07-06,10650,10730,10570,10650,4201,10650
2015-07-07,10770,10800,10710,10760,1908,10760
2015-07-08,10690,10690,10340,10340,7028,10340
2015-07-09,10040,10260,9850,10260,97450,10260
2015-07-10,10350,10490,10320,10350,4646,10350
2015-07-13,10470,10570,10470,10570,400,10570
2015-07-14,10800,10860,10800,10830,3517,10830
2015-07-15,10880,10890,10860,10880,1597,10880
2015-07-16,10970,11030,10940,11030,4171,11030
2015-07-17,11090,11090,11010,11040,6790,11040
2015-07-21,11100,11100,11050,11100,7060,11100
2015-07-22,10930,11010,10850,11010,4637,11010
2015-07-23,10990,11070,10980,11060,4501,11060
2015-07-24,11080,11080,10950,10960,4303,10960
2015-07-27,10850,10910,10770,10820,5642,10820
2015-07-28,10710,10820,10600,10770,21425,10770
2015-07-29,10900,10930,10790,10830,17352,10830
2015-07-30,11100,11180,10950,11030,37862,11030
2015-07-31,11080,11150,10990,11090,44667,11090
2015-08-03,11030,11080,10950,11080,8776,11080
2015-08-04,11070,11090,11010,11010,2624,11010
2015-08-05,11010,11180,11010,11100,2391,11100
2015-08-06,11190,11300,11180,11210,15057,11210
2015-08-07,11150,11300,11150,11260,9593,11260
2015-08-10,11220,11310,11200,11310,7211,11310
2015-08-11,11340,11370,11230,11300,19537,11300
2015-08-12,11260,11330,11190,11230,6118,11230
2015-08-13,11150,11220,11080,11220,18312,11220
2015-08-14,11180,11220,11150,11190,5499,11190
2015-08-17,11200,11240,11150,11170,4628,11170
2015-08-18,11200,11270,11190,11200,13620,11200
2015-08-19,11150,11200,11090,11090,8465,11090
2015-08-20,11010,11010,10870,10880,6903,10880
2015-08-21,10600,10640,10450,10480,25997,10480
2015-08-24,10180,10180,9720,9740,37947,9740
2015-08-25,9290,9760,9050,9250,50879,9250
2015-08-26,9260,10070,9200,9950,34170,9950
2015-08-27,9800,10130,9790,9790,19664,9790
2015-08-28,10110,10170,10000,10150,16268,10150
2015-08-31,10130,10160,9930,10070,18400,10070
2015-09-01,10060,10060,9650,9670,6428,9670
2015-09-02,9410,9700,9400,9480,15247,9480
2015-09-03,9660,9750,9590,9590,3176,9590
2015-09-04,9560,9560,9240,9330,7957,9330
2015-09-07,9240,9390,9100,9360,6272,9360
2015-09-08,9330,9390,9200,9220,6094,9220
2015-09-09,9670,9850,9620,9850,4630,9850
2015-09-10,9700,9800,9500,9800,3741,9800
2015-09-11,9700,9820,9700,9770,3580,9770
2015-09-14,9820,9830,9630,9650,10042,9650
2015-09-15,9680,9820,9610,9620,3748,9620
2015-09-16,9770,9790,9650,9710,5970,9710
2015-09-17,9830,9850,9740,9850,7473,9850
2015-09-18,9710,9710,9510,9550,12834,9550
2015-09-24,9450,9460,9340,9340,5778,9340
2015-09-25,9390,9450,9310,9440,3500,9440
2015-09-28,9540,9570,9340,9380,11998,9380
2015-09-29,9250,9250,8860,8970,19555,8970
2015-09-30,9090,9270,9090,9190,37869,9190
2015-10-01,9290,9460,9210,9440,1678,9440
2015-10-02,9310,9390,9310,9350,805,9350
2015-10-05,9450,9570,9450,9500,13860,9500
2015-10-06,9650,9720,9620,9650,14974,9650
2015-10-07,9650,9780,9630,9750,5029,9750
2015-10-08,9750,9800,9630,9630,9151,9630
2015-10-09,9790,9940,9770,9910,20688,9910
2015-10-13,9900,9930,9840,9860,4558,9860
2015-10-14,9790,9790,9590,9590,2060,9590
2015-10-15,9560,9710,9550,9670,3935,9670
2015-10-16,9820,9860,9770,9800,2565,9800
2015-10-19,9850,9850,9730,9750,6688,9750
2015-10-20,9780,9800,9760,9770,1337,9770
2015-10-21,9780,10020,9780,9990,12551,9990
2015-10-22,9990,10000,9900,9930,2762,9930
2015-10-23,10180,10240,10160,10180,30553,10180
2015-10-26,10360,10370,10280,10280,10555,10280
2015-10-27,10250,10250,10110,10120,91676,10120
2015-10-28,10180,10180,10080,10100,5521,10100
2015-10-29,10290,10290,10110,10190,14596,10190
2015-10-30,10210,10400,10190,10360,11771,10360
2015-11-02,10160,10160,10030,10060,3334,10060
2015-11-04,10230,10300,10160,10210,11258,10210
2015-11-05,10230,10330,10230,10330,3856,10330
2015-11-06,10350,10380,10290,10360,7446,10360
2015-11-09,10550,10720,10550,10660,25068,10660
2015-11-10,10580,10630,10570,10630,7402,10630
2015-11-11,10590,10630,10560,10630,3986,10630
2015-11-12,10550,10630,10530,10580,8893,10580
2015-11-13,10490,10530,10430,10530,3650,10530
2015-11-16,10260,10460,10250,10420,8596,10420
2015-11-17,10600,10650,10580,10580,7972,10580
2015-11-18,10640,10710,10570,10570,6501,10570
2015-11-19,10700,10800,10630,10690,28978,10690
2015-11-20,10600,10690,10530,10640,6421,10640
2015-11-24,10630,10680,10620,10650,11532,10650
2015-11-25,10590,10620,10520,10610,1845,10610
2015-11-26,10620,10690,10610,10670,10115,10670
2015-11-27,10620,10660,10550,10580,11228,10580
2015-11-30,10620,10620,10490,10510,35597,10510
2015-12-01,10520,10640,10520,10600,6610,10600
2015-12-02,10630,10660,10610,10630,5362,10630
2015-12-03,10620,10710,10620,10700,9031,10700
2015-12-04,10510,10520,10390,10450,18030,10450
2015-12-07,10560,10610,10550,10610,16194,10610
2015-12-08,10620,10620,10440,10470,2506,10470
2015-12-09,10350,10420,10330,10350,5666,10350
2015-12-10,10100,10190,10090,10160,20585,10160
2015-12-11,10080,10230,10080,10190,1218,10190
2015-12-14,9750,9980,9750,9960,4517,9960
2015-12-15,10030,10030,9820,9840,202160,9840
2015-12-16,10140,10190,10010,10170,12739,10170
2015-12-17,10400,10430,10330,10340,3613,10340
2015-12-18,10230,10570,10080,10090,7048,10090
2015-12-21,10000,10070,9880,10020,5393,10020
2015-12-22,10050,10090,9970,10010,22723,10010
2015-12-24,10040,10070,9910,9910,6947,9910
2015-12-25,9860,9920,9770,9820,13596,9820
2015-12-28,9900,9990,9900,9990,2931,9990
2015-12-29,9980,10060,9920,10060,60361,10060
2015-12-30,10110,10140,10050,10050,22008,10050
2016-01-04,9960,10030,9720,9770,4376,9770
2016-01-05,9740,9840,9670,9740,1978,9740
2016-01-06,9760,9760,9510,9580,5265,9580
2016-01-07,9530,9540,9280,9290,9595,9290
2016-01-08,9110,9410,9110,9290,9627,9290
2016-01-12,9140,9170,8930,8930,5626,8930
2016-01-13,9120,9250,9100,9230,1826,9230
2016-01-14,8990,8990,8800,8980,5668,8980
2016-01-15,9150,9150,8900,8910,3121,8910
2016-01-18,8750,8840,8620,8830,13958,8830
2016-01-19,8750,8910,8700,8910,10327,8910
2016-01-20,8880,8880,8500,8520,14471,8520
2016-01-21,8570,8680,8290,8290,8532,8290
2016-01-22,8720,8860,8560,8810,3379,8810
2016-01-25,9000,9050,8910,9030,6452,9030
2016-01-26,8820,8820,8710,8770,1286,8770
2016-01-27,8880,9060,8880,9030,89361,9030
2016-01-28,9050,9160,9050,9060,4784,9060
2016-01-29,9120,9520,8990,9440,40026,9440
2016-02-01,9590,9720,9530,9680,7085,9680
2016-02-02,9590,9640,9460,9460,5411,9460
2016-02-03,9300,9300,9070,9080,6756,9080
2016-02-04,8930,9050,8820,8890,3997,8890
2016-02-05,8740,8780,8670,8760,6481,8760
2016-02-08,8680,8910,8630,8910,3110,8910
2016-02-09,8760,8760,8130,8200,11292,8200
2016-02-10,8200,8200,7740,7870,9422,7870
2016-02-12,7430,7500,7230,7230,11269,7230
2016-02-15,7830,8140,7720,8100,11070,8100
2016-02-16,8020,8360,8020,8140,5839,8140
2016-02-17,8130,8230,7860,7970,1878,7970
2016-02-18,8330,8330,8200,8220,897,8220
2016-02-19,8030,8030,7920,7960,1088,7960
2016-02-22,7870,8050,7870,8040,4032,8040
2016-02-23,8170,8170,7970,7970,321,7970
2016-02-24,7830,7960,7820,7920,813,7920
2016-02-25,8020,8130,7970,8070,1603,8070
2016-02-26,8180,8260,8060,8060,4772,8060
2016-02-29,8210,8310,8010,8010,4418,8010
2016-03-01,7990,7990,7900,7970,551,7970
2016-03-02,8230,8450,8230,8380,2974,8380
2016-03-03,8380,8600,8380,8570,5475,8570
2016-03-04,8530,8620,8520,8610,1643,8610
2016-03-07,8650,8650,8590,8590,539,8590
2016-03-08,8570,8570,8390,8460,791,8460
2016-03-09,8270,8280,8220,8280,574,8280
2016-03-10,8400,8520,8390,8500,22055,8500
2016-03-11,8350,8500,8340,8480,768,8480
2016-03-14,8600,8650,8590,8600,1920,8600
2016-03-15,8640,8640,8480,8560,9182,8560
2016-03-16,8470,8470,8460,8470,395,8470
2016-03-17,8430,8510,8300,8310,4750,8310
2016-03-18,8250,8250,8140,8220,6113,8220
2016-03-22,8370,8490,8370,8400,5688,8400
2016-03-23,8400,8470,8390,8420,2280,8420
2016-03-24,8320,8380,8260,8330,1347,8330
2016-03-25,8330,8470,8330,8470,4120,8470
2016-03-28,8500,8510,8470,8510,6671,8510
2016-03-29,8490,8630,8490,8550,8827,8550
2016-03-30,8500,8500,8320,8320,5993,8320
2016-03-31,8440,8460,8330,8330,11886,8330
2016-04-01,8270,8270,8000,8000,4246,8000
2016-04-04,7980,8000,7900,7900,3731,7900
2016-04-05,7800,7800,7630,7640,6181,7640
2016-04-06,7610,7690,7580,7590,8944,7590
2016-04-07,7600,7690,7510,7510,3057,7510
2016-04-08,7430,7750,7420,7640,5905,7640
