Date,Open,High,Low,Close,Volume,Adj Close
2014-11-18,10070,10090,10020,10070,5530,10070
2014-11-19,10170,10190,10120,10130,2460,10130
2014-11-20,10240,10260,10200,10240,4719,10240
2014-11-21,10220,10220,10170,10200,5575,10200
2014-11-25,10260,10260,10190,10190,434,10190
2014-11-26,10230,10280,10230,10270,1939,10270
2014-11-27,10280,10280,10240,10260,3368,10260
2014-11-28,10280,10340,10270,10320,8280,10320
2014-12-01,10350,10360,10300,10330,982,10330
2014-12-02,10300,10310,10270,10290,2986,10290
2014-12-03,10310,10330,10290,10290,5640,10290
2014-12-04,10350,10350,10240,10280,1120,10280
2014-12-05,10270,10320,10270,10300,168,10300
2014-12-08,10360,10410,10300,10310,2988,10310
2014-12-09,10300,10300,10250,10300,3570,10300
2014-12-10,10250,10280,10220,10240,308,10240
2014-12-11,10210,10210,10170,10180,747,10180
2014-12-12,10250,10270,10230,10270,429,10270
2014-12-15,10220,10220,10140,10210,436,10210
2014-12-16,10150,10150,10040,10040,860,10040
2014-12-17,10010,10010,10010,10010,50,10010
2014-12-18,10210,10210,10130,10160,4065,10160
2014-12-19,10180,10240,10180,10240,156,10240
2014-12-22,10220,10250,10170,10170,1711,10170
2014-12-24,10260,10360,10260,10350,4805,10350
2014-12-25,10390,10390,10290,10290,1893,10290
2014-12-26,10400,10400,10320,10340,2065,10340
2014-12-29,10400,10400,10340,10340,24,10340
2014-12-30,10380,10390,10310,10370,4788,10370
2015-01-05,10310,10310,10200,10300,1085,10300
2015-01-06,10230,10230,10140,10160,967,10160
2015-01-07,10120,10170,10100,10170,646,10170
2015-01-08,10280,10280,10200,10230,563,10230
2015-01-09,10330,10330,10260,10280,176,10280
2015-01-13,10230,10230,10130,10130,96,10130
2015-01-14,10210,10210,10140,10150,194,10150
2015-01-15,10180,10270,10180,10270,161,10270
2015-01-16,10160,10230,10160,10190,1680,10190
2015-01-19,10290,10320,10290,10320,74,10320
2015-01-20,10360,10390,10340,10390,8631,10390
2015-01-21,10400,10500,10380,10380,3198,10380
2015-01-22,10400,10510,10400,10510,812,10510
2015-01-23,10500,10600,10500,10590,17432,10590
2015-01-26,10480,10530,10450,10450,951,10450
2015-01-27,10490,10550,10490,10550,317,10550
2015-01-28,10510,10510,10360,10420,930,10420
2015-01-29,10350,10360,10290,10290,1618,10290
2015-01-30,10270,10340,10260,10280,2113,10280
2015-02-02,10190,10230,10180,10230,1979,10230
2015-02-03,10290,10290,10200,10200,2463,10200
2015-02-04,10370,10410,10360,10360,307,10360
2015-02-05,10330,10330,10240,10280,64,10280
2015-02-06,10370,10380,10310,10380,15,10380
2015-02-09,10450,10450,10400,10410,376,10410
2015-02-10,10410,10410,10330,10330,1535,10330
2015-02-12,10400,10400,10340,10390,888,10390
2015-02-13,10290,10300,10250,10290,547,10290
2015-02-16,10280,10290,10250,10260,282,10260
2015-02-17,10260,10260,10230,10240,628,10240
2015-02-18,10270,10380,10270,10380,1269,10380
2015-02-19,10380,10380,10310,10360,792,10360
2015-02-20,10390,10390,10360,10370,184,10370
2015-02-23,10380,10380,10350,10350,59,10350
2015-02-24,10330,10360,10310,10360,137,10360
