Date,Open,High,Low,Close,Volume,Adj Close
2005-03-22,989.12,992.96,989.12,992.96,2079,992.96
2005-03-23,992.96,1028.53,992.96,1028.53,3122,1028.53
2005-03-24,978.54,978.54,978.54,978.54,5201,978.54
2005-03-25,983.35,983.35,983.35,983.35,1040,983.35
2005-03-28,988.15,988.15,988.15,988.15,1040,988.15
2005-03-29,991.04,993.91,991.04,993.91,3122,993.91
2005-03-30,1002.56,1002.56,1002.56,1002.56,1040,1002.56
2005-04-01,992.0,992.0,992.0,992.0,1040,992.0
2005-04-04,973.73,973.73,973.73,973.73,1040,973.73
2005-04-05,1010.25,1010.25,1010.25,1010.25,1040,1010.25
2005-04-06,1040.06,1040.06,1040.06,1040.06,5201,1040.06
2005-04-15,1039.1,1039.1,1039.1,1039.1,2079,1039.1
2005-04-21,1034.28,1034.28,1034.28,1034.28,1040,1034.28
2005-04-25,1043.9,1043.9,1043.9,1043.9,1040,1043.9
2005-04-26,949.71,1020.84,949.71,1020.84,3122,1020.84
2005-04-28,1020.84,1020.84,1020.84,1020.84,1040,1020.84
2005-05-09,1019.88,1019.88,1019.88,1019.88,1040,1019.88
2005-05-10,988.15,1019.88,988.15,1019.88,2079,1019.88
2005-05-13,988.15,988.15,987.19,987.19,2079,987.19
2005-05-17,997.76,1001.61,996.8,997.76,5201,997.76
2005-05-25,996.8,996.8,996.8,996.8,1040,996.8
2005-05-31,979.52,979.52,979.52,979.52,1040,979.52
2005-06-02,979.52,995.85,979.52,995.85,2079,995.85
2005-06-06,995.85,995.85,995.85,995.85,1040,995.85
2005-06-10,979.52,979.52,979.52,979.52,3122,979.52
2005-06-14,978.54,978.54,978.54,978.54,1040,978.54
2005-06-15,1025.63,1025.63,1025.63,1025.63,1040,1025.63
2005-06-16,1022.76,1022.76,1022.76,1022.76,3122,1022.76
2005-06-20,1019.88,1030.46,1019.88,1030.46,4161,1030.46
2005-06-27,1031.4,1031.4,1030.46,1030.46,2079,1030.46
2005-06-29,1030.46,1030.46,1030.46,1030.46,1040,1030.46
2005-06-30,999.68,1018.91,999.68,1018.91,2079,1018.91
2005-07-01,1029.48,1029.48,1007.39,1007.39,2079,1007.39
