Date,Open,High,Low,Close,Volume,Adj Close
2005-03-22,943.064,943.064,929.719,929.719,18006.2,929.719
2005-03-23,929.719,929.719,924.577,929.719,19949.9,929.719
2005-03-24,929.719,933.821,924.577,932.784,23362.6,932.784
2005-03-25,932.784,932.784,919.454,931.757,14118.9,931.757
2005-03-28,912.248,928.678,873.209,928.678,5844.64,928.678
2005-03-29,928.678,928.678,913.265,928.678,8760.17,928.678
2005-03-30,927.666,928.678,916.364,928.678,8274.25,928.678
2005-03-31,919.454,919.454,917.386,917.386,969.567,917.386
2005-04-01,914.301,914.301,883.484,883.484,4384.61,883.484
2005-04-04,913.265,919.454,913.265,919.454,1948.21,919.454
2005-04-06,904.035,904.035,902.999,902.999,1948.21,902.999
2005-04-07,901.982,901.982,886.569,893.76,2920.05,893.76
2005-04-08,891.712,893.76,887.586,893.76,3894.14,893.76
2005-04-11,887.586,887.586,877.325,877.325,2443.2,877.325
2005-04-12,877.325,877.325,864.987,864.987,3894.14,864.987
2005-04-13,863.97,863.97,852.653,862.933,10708.3,862.933
2005-04-14,877.325,877.325,877.325,877.325,488.189,877.325
2005-04-15,862.933,862.933,834.175,834.175,4863.72,834.175
2005-04-18,832.117,834.175,832.117,834.175,7786.06,834.175
2005-04-19,834.175,834.175,834.175,834.175,1457.75,834.175
2005-04-20,834.175,834.175,834.175,834.175,6328.29,834.175
2005-04-21,832.117,832.117,826.989,826.989,5351.92,826.989
2005-04-22,852.653,852.653,832.117,832.117,4863.72,832.117
2005-04-25,833.143,833.143,832.117,832.117,8760.17,832.117
2005-04-26,836.228,836.228,834.175,835.207,5844.64,835.207
2005-04-27,835.207,835.207,829.042,829.042,8760.17,829.042
2005-04-28,835.207,835.207,832.117,832.117,969.567,832.117
2005-05-02,826.989,842.402,826.989,842.402,1948.21,842.402
2005-05-06,852.653,852.653,837.255,837.255,4863.72,837.255
2005-05-09,845.467,845.467,832.117,832.117,969.567,832.117
2005-05-10,835.207,842.402,835.207,842.402,2920.05,842.402
2005-05-11,832.117,833.143,832.117,832.117,7306.95,832.117
2005-05-12,837.255,842.402,837.255,842.402,969.567,842.402
2005-05-13,842.402,842.402,830.049,830.049,2443.2,830.049
2005-05-16,837.255,837.255,830.049,830.049,3412.78,830.049
2005-05-17,830.049,830.049,818.772,821.836,15086.2,821.836
2005-05-18,840.334,840.334,821.836,838.276,2920.05,838.276
2005-05-19,832.117,832.117,832.117,832.117,2443.2,832.117
2005-05-20,839.308,839.308,837.255,839.308,3412.78,839.308
2005-05-23,839.308,839.308,839.308,839.308,1457.75,839.308
2005-05-24,839.308,842.402,839.308,842.402,2920.05,842.402
2005-05-25,842.402,847.52,842.402,842.402,2443.2,842.402
2005-05-26,839.308,839.308,839.308,839.308,1457.75,839.308
