Date,Open,High,Low,Close,Volume,Adj Close
2023-03-17,10235,10275,10165,10275,280,10275
2023-03-20,10145,10165,10010,10010,1010,10010
2023-03-22,10480,10490,10370,10385,110,10385
2023-03-23,10300,10300,10085,10250,540,10250
2023-03-24,10205,10205,10100,10105,340,10105
2023-03-27,10325,10350,10310,10350,350,10350
2023-03-28,10310,10310,10290,10310,80,10310
2023-03-29,10300,10330,10300,10330,50,10330
2023-03-30,10510,10510,10510,10510,50,10510
2023-03-31,10680,10720,10680,10695,520,10695
2023-04-03,10935,10970,10890,10900,460,10900
2023-04-04,11030,11040,11015,11025,370,11025
2023-04-05,10945,10945,10910,10910,120,10910
2023-04-06,10815,10815,10790,10790,40,10790
2023-04-07,10895,10910,10895,10895,100,10895
2023-04-10,10930,10930,10915,10915,230,10915
2023-04-11,10965,10975,10950,10975,250,10975
2023-04-12,10955,10970,10945,10945,120,10945
2023-04-13,10825,10825,10825,10825,20,10825
2023-04-14,11110,11135,11110,11115,220,11115
2023-04-17,11120,11125,11120,11125,20,11125
2023-04-18,11160,11160,11150,11150,120,11150
2023-04-19,11150,11150,11130,11130,60,11130
2023-04-20,11105,11110,11100,11100,240,11100
2023-04-21,11025,11050,11025,11045,120,11045
2023-04-24,10990,10990,10985,10985,40,10985
2023-04-25,11050,11050,11010,11010,70,11010
2023-04-26,10810,10825,10800,10805,250,10805
2023-04-27,10675,10690,10670,10690,440,10690
2023-04-28,10990,11020,10990,11015,240,11015
2023-05-01,11175,11240,11175,11240,600,11240
2023-05-02,11175,11210,11165,11210,160,11210
2023-05-08,11040,11040,10995,10995,340,10995
2023-05-09,11005,11005,11005,11005,110,11005
2023-05-10,10950,10950,10940,10940,50,10940
2023-05-11,11040,11065,11040,11065,60,11065
2023-05-12,11010,11010,11010,11010,10,11010
2023-05-15,10920,10980,10900,10980,80,10980
2023-05-16,10975,10975,10965,10965,120,10965
2023-05-17,10910,10910,10880,10910,1960,10910
2023-05-18,11105,11105,11100,11105,1090,11105
2023-05-19,11355,11380,11355,11365,160,11365
2023-05-22,11285,11285,11275,11275,50,11275
2023-05-23,11360,11360,11355,11355,100,11355
2023-05-24,11100,11100,11080,11080,800,11080
2023-05-25,10985,10985,10960,10975,1120,10975
2023-05-26,10965,11010,10965,11010,1000,11010
2023-05-29,11240,11440,11240,11410,370,11410
2023-05-30,11380,11400,11380,11400,30,11400
2023-05-31,11365,11365,11270,11270,380,11270
2023-06-01,11205,11250,11200,11250,1020,11250
2023-06-02,11425,11445,11425,11445,220,11445
2023-06-05,11720,11735,11695,11735,1910,11735
2023-06-06,11685,11730,11670,11710,3660,11710
2023-06-07,11780,11780,11760,11760,1080,11760
2023-06-08,11640,11665,11640,11640,190,11640
2023-06-09,11735,11780,11735,11780,70,11780
2023-06-12,11875,11885,11855,11880,590,11880
2023-06-13,12180,12180,12035,12105,420,12105
2023-06-14,12215,12220,12180,12220,2920,12220
2023-06-15,12195,12240,12195,12200,5680,12200
2023-06-16,12445,12505,12435,12505,650,12505
2023-06-19,12440,12440,12365,12365,400,12365
2023-06-20,12350,12385,12335,12350,390,12350
2023-06-21,12320,12320,12285,12300,510,12300
2023-06-22,12180,12185,12115,12125,200,12125
2023-06-23,12250,12250,12110,12120,140,12120
2023-06-26,12075,12095,12075,12095,70,12095
2023-06-27,12000,12025,11965,12025,250,12025
2023-06-28,12175,12185,12150,12185,470,12185
2023-06-29,12240,12260,12220,12220,370,12220
